Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	mag:279322
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T05:48:53Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Diagnosis and management of retained fetal membranes	Mark Allen Group		MA Healthcare Ltd	Rory K Gormley; 	2019-03-22	VoR	10.12968/ukve.2019.3.2.57						UK-Vet Equine				Journal	10.12968/ukve	mag:ukve		2516-0583	2516-0591												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Diagnosis and management of retained fetal membranes	Mark Allen Group		MA Healthcare Ltd	Rory K Gormley; 	2019-03-22	VoR	10.12968/ukve.2019.3.2.57						UK-Vet Equine				Journal	10.12968/ukve	mag:ukve		2516-0583	2516-0591												Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Diagnosis and management of retained fetal membranes	Mark Allen Group		MA Healthcare Ltd	Rory K Gormley; 	2019-03-22	VoR	10.12968/ukve.2019.3.2.57						UK-Vet Equine				Journal	10.12968/ukve	mag:ukve		2516-0583	2516-0591												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Diagnosis and management of retained fetal membranes	Mark Allen Group		MA Healthcare Ltd	Rory K Gormley; 	2019-03-22	VoR	10.12968/ukve.2019.3.2.57						UK-Vet Equine				Journal	10.12968/ukve	mag:ukve		2516-0583	2516-0591												Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Emergency management of gut stasis in rabbits	Mark Allen Group		MA Healthcare Ltd	Molly Varga; 	2015-01-08	VoR	10.12968/coan.2015.20.1.20						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2015	Controlled	Regular	No_License	1	1	0
Emergency management of gut stasis in rabbits	Mark Allen Group		MA Healthcare Ltd	Molly Varga; 	2015-01-08	VoR	10.12968/coan.2015.20.1.20						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2015	Controlled	Regular	Unique_Item_Investigations	1	1	0
Emergency management of gut stasis in rabbits	Mark Allen Group		MA Healthcare Ltd	Molly Varga; 	2015-01-08	VoR	10.12968/coan.2015.20.1.20						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2015	Controlled	Regular	Total_Item_Investigations	1	1	0
Ethylene glycol poisoning	Mark Allen Group		MA Healthcare Ltd	Nicola Bates; 	2016-02-04	VoR	10.12968/coan.2016.21.2.95						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2016	Controlled	Regular	No_License	1	1	0
Ethylene glycol poisoning	Mark Allen Group		MA Healthcare Ltd	Nicola Bates; 	2016-02-04	VoR	10.12968/coan.2016.21.2.95						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ethylene glycol poisoning	Mark Allen Group		MA Healthcare Ltd	Nicola Bates; 	2016-02-04	VoR	10.12968/coan.2016.21.2.95						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Factors influencing evidence-based practice for community nurses	Mark Allen Group		MA Healthcare Ltd	Lisa M Garland Baird, Tess Miller; 	2015-05-20	VoR	10.12968/bjcn.2015.20.5.233						British Journal of Community Nursing				Journal	10.12968/bjcn	mag:bjcn		1462-4753	2052-2215												Article	2015	Controlled	Regular	No_License	1	1	0
Factors influencing evidence-based practice for community nurses	Mark Allen Group		MA Healthcare Ltd	Lisa M Garland Baird, Tess Miller; 	2015-05-20	VoR	10.12968/bjcn.2015.20.5.233						British Journal of Community Nursing				Journal	10.12968/bjcn	mag:bjcn		1462-4753	2052-2215												Article	2015	Controlled	Regular	Unique_Item_Investigations	1	1	0
Factors influencing evidence-based practice for community nurses	Mark Allen Group		MA Healthcare Ltd	Lisa M Garland Baird, Tess Miller; 	2015-05-20	VoR	10.12968/bjcn.2015.20.5.233						British Journal of Community Nursing				Journal	10.12968/bjcn	mag:bjcn		1462-4753	2052-2215												Article	2015	Controlled	Regular	Total_Item_Investigations	1	1	0
Factors influencing retention among hospital nurses: systematic review	Mark Allen Group		MA Healthcare Ltd	Alexandra Collins, Dalal Almghairbi, Liavel Vargas, Lucy Gillespie, Takawira C Marufu; 	2021-03-18	VoR	10.12968/bjon.2021.30.5.302						British Journal of Nursing				Journal	10.12968/bjon	mag:bjon		0966-0461	2052-2819												Article	2021	Controlled	Regular	No_License	2	2	0
Factors influencing retention among hospital nurses: systematic review	Mark Allen Group		MA Healthcare Ltd	Alexandra Collins, Dalal Almghairbi, Liavel Vargas, Lucy Gillespie, Takawira C Marufu; 	2021-03-18	VoR	10.12968/bjon.2021.30.5.302						British Journal of Nursing				Journal	10.12968/bjon	mag:bjon		0966-0461	2052-2819												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Factors influencing retention among hospital nurses: systematic review	Mark Allen Group		MA Healthcare Ltd	Alexandra Collins, Dalal Almghairbi, Liavel Vargas, Lucy Gillespie, Takawira C Marufu; 	2021-03-18	VoR	10.12968/bjon.2021.30.5.302						British Journal of Nursing				Journal	10.12968/bjon	mag:bjon		0966-0461	2052-2819												Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Healthwise, Part 4. Hypertension: how to treat it and how to reduce its risks	Mark Allen Group		MA Healthcare Ltd	Linda Nazarko; 	2021-11-11	VoR	10.12968/bjha.2021.15.10.484						British Journal of Healthcare Assistants				Journal	10.12968/bjha	mag:bjha		1753-1586	2052-4420												Article	2021	Controlled	Regular	No_License	1	1	0
Healthwise, Part 4. Hypertension: how to treat it and how to reduce its risks	Mark Allen Group		MA Healthcare Ltd	Linda Nazarko; 	2021-11-11	VoR	10.12968/bjha.2021.15.10.484						British Journal of Healthcare Assistants				Journal	10.12968/bjha	mag:bjha		1753-1586	2052-4420												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Healthwise, Part 4. Hypertension: how to treat it and how to reduce its risks	Mark Allen Group		MA Healthcare Ltd	Linda Nazarko; 	2021-11-11	VoR	10.12968/bjha.2021.15.10.484						British Journal of Healthcare Assistants				Journal	10.12968/bjha	mag:bjha		1753-1586	2052-4420												Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	Andeep Chohan, Bernadette Sewell, Edward O'Brian, Nikki Pease; 	2023-11-08	VoR	10.12968/jpar.2023.15.11.447						Journal of Paramedic Practice				Journal	10.12968/jpar	mag:jpar		1759-1376	2041-9457												Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	Andeep Chohan, Bernadette Sewell, Edward O'Brian, Nikki Pease; 	2023-11-08	VoR	10.12968/jpar.2023.15.11.447						Journal of Paramedic Practice				Journal	10.12968/jpar	mag:jpar		1759-1376	2041-9457												Article	2023	OA_Gold	Regular	Total_Item_Requests	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	Andeep Chohan, Bernadette Sewell, Edward O'Brian, Nikki Pease; 	2023-11-08	VoR	10.12968/jpar.2023.15.11.447						Journal of Paramedic Practice				Journal	10.12968/jpar	mag:jpar		1759-1376	2041-9457												Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	Andeep Chohan, Bernadette Sewell, Edward O'Brian, Nikki Pease; 	2023-11-08	VoR	10.12968/jpar.2023.15.11.447						Journal of Paramedic Practice				Journal	10.12968/jpar	mag:jpar		1759-1376	2041-9457												Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Lactation after loss: supporting women's decision-making following perinatal death	Mark Allen Group		MA Healthcare Ltd	Joanne Dickens; 	2020-07-01	VoR	10.12968/bjom.2020.28.7.442						British Journal of Midwifery				Journal	10.12968/bjom	mag:bjom		0969-4900	2052-4307												Article	2020	Controlled	Regular	No_License	1	1	0
Laparoscopic cholecystectomy in the dog	Mark Allen Group		MA Healthcare Ltd	Philip Lhermette; 	2021-12-23	VoR	10.12968/coan.2021.0053						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2021	Controlled	Regular	No_License	3	3	0
Laparoscopic cholecystectomy in the dog	Mark Allen Group		MA Healthcare Ltd	Philip Lhermette; 	2021-12-23	VoR	10.12968/coan.2021.0053						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Laparoscopic cholecystectomy in the dog	Mark Allen Group		MA Healthcare Ltd	Philip Lhermette; 	2021-12-23	VoR	10.12968/coan.2021.0053						Companion Animal				Journal	10.12968/coan	mag:coan		2053-0889	2053-0897												Article	2021	Controlled	Regular	Total_Item_Investigations	3	3	0
Managing infant and child skincare	Mark Allen Group		MA Healthcare Ltd	Bethany Boddy; 	2023-07-13	VoR	10.12968/jprp.2023.5.7.298						Journal of Prescribing Practice				Journal	10.12968/jprp	mag:jprp		2631-8385	2631-8393												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Managing infant and child skincare	Mark Allen Group		MA Healthcare Ltd	Bethany Boddy; 	2023-07-13	VoR	10.12968/jprp.2023.5.7.298						Journal of Prescribing Practice				Journal	10.12968/jprp	mag:jprp		2631-8385	2631-8393												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Measuring and monitoring fluid balance	Mark Allen Group		MA Healthcare Ltd	Dominic Simpson, Rebecca Mcintosh; 	2021-06-25	VoR	10.12968/bjon.2021.30.12.706						British Journal of Nursing				Journal	10.12968/bjon	mag:bjon		0966-0461	2052-2819												Article	2021	Controlled	Regular	No_License	2	2	0
Measuring and monitoring fluid balance	Mark Allen Group		MA Healthcare Ltd	Dominic Simpson, Rebecca Mcintosh; 	2021-06-25	VoR	10.12968/bjon.2021.30.12.706						British Journal of Nursing				Journal	10.12968/bjon	mag:bjon		0966-0461	2052-2819												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Measuring and monitoring fluid balance	Mark Allen Group		MA Healthcare Ltd	Dominic Simpson, Rebecca Mcintosh; 	2021-06-25	VoR	10.12968/bjon.2021.30.12.706						British Journal of Nursing				Journal	10.12968/bjon	mag:bjon		0966-0461	2052-2819												Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Prevalence of pressure ulcers in long-term care: a global review	Mark Allen Group		MA Healthcare Ltd	Dalyal Alosoumi, Denis Anthony, Reza Safari; 	2019-11-13	VoR	10.12968/jowc.2019.28.11.702						Journal of Wound Care				Journal	10.12968/jowc	mag:jowc		0969-0700	2052-2916												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Prevalence of pressure ulcers in long-term care: a global review	Mark Allen Group		MA Healthcare Ltd	Dalyal Alosoumi, Denis Anthony, Reza Safari; 	2019-11-13	VoR	10.12968/jowc.2019.28.11.702						Journal of Wound Care				Journal	10.12968/jowc	mag:jowc		0969-0700	2052-2916												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	Sandra L Nicholson; 	2023-02-22	VoR	10.12968/vetn.2023.14.1.6						The Veterinary Nurse				Journal	10.12968/vetn	mag:vetn		2044-0065	2052-2959												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	Sandra L Nicholson; 	2023-02-22	VoR	10.12968/vetn.2023.14.1.6						The Veterinary Nurse				Journal	10.12968/vetn	mag:vetn		2044-0065	2052-2959												Article	2023	Controlled	Regular	Total_Item_Requests	3	3	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	Sandra L Nicholson; 	2023-02-22	VoR	10.12968/vetn.2023.14.1.6						The Veterinary Nurse				Journal	10.12968/vetn	mag:vetn		2044-0065	2052-2959												Article	2023	Controlled	Regular	Total_Item_Investigations	3	3	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	Sandra L Nicholson; 	2023-02-22	VoR	10.12968/vetn.2023.14.1.6						The Veterinary Nurse				Journal	10.12968/vetn	mag:vetn		2044-0065	2052-2959												Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Urinary catheters: selection, management and prevention of infection	Mark Allen Group		MA Healthcare Ltd	Ian Pomfret; 	2013-09-27	VoR	10.12968/bjcn.2000.5.1.7428						British Journal of Community Nursing				Journal	10.12968/bjcn	mag:bjcn		1462-4753	2052-2215												Article	2000	Controlled	Regular	No_License	1	1	0
Urinary catheters: selection, management and prevention of infection	Mark Allen Group		MA Healthcare Ltd	Ian Pomfret; 	2013-09-27	VoR	10.12968/bjcn.2000.5.1.7428						British Journal of Community Nursing				Journal	10.12968/bjcn	mag:bjcn		1462-4753	2052-2215												Article	2000	Controlled	Regular	Unique_Item_Investigations	1	1	0
Urinary catheters: selection, management and prevention of infection	Mark Allen Group		MA Healthcare Ltd	Ian Pomfret; 	2013-09-27	VoR	10.12968/bjcn.2000.5.1.7428						British Journal of Community Nursing				Journal	10.12968/bjcn	mag:bjcn		1462-4753	2052-2215												Article	2000	Controlled	Regular	Total_Item_Investigations	1	1	0
