Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	physio:00015659
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-02T01:53:26Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Depolarization-induced slow Ca2+ transients stimulate transcription of IL-6 gene in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00449.2005						Unique_Item_Requests	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00117.2002						Unique_Item_Investigations	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00117.2002						Total_Item_Requests	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00117.2002						Total_Item_Investigations	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00117.2002						Unique_Item_Requests	1	1	0
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00315.2002						Unique_Item_Investigations	1	1	0
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00315.2002						Total_Item_Requests	1	1	0
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00315.2002						Total_Item_Investigations	1	1	0
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00315.2002						Unique_Item_Requests	1	1	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00579.2010						Unique_Item_Investigations	1	1	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00579.2010						Total_Item_Requests	2	2	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00579.2010						Total_Item_Investigations	2	2	0
Dietary carbohydrate-to-protein ratio affects TOR signaling and metabolism-related gene expression in the liver and muscle of rainbow trout after a single meal	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00579.2010						Unique_Item_Requests	1	1	0
Effect of theophylline on brain tissue oxygenation during normoxia and hypoxia in humans	American Physiological Society		The American Physiological Society	10.1152/jappl.1993.74.6.2724						Unique_Item_Investigations	1	1	0
Effect of theophylline on brain tissue oxygenation during normoxia and hypoxia in humans	American Physiological Society		The American Physiological Society	10.1152/jappl.1993.74.6.2724						Total_Item_Investigations	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	10.1152/physrev.1992.72.3.825						Unique_Item_Investigations	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	10.1152/physrev.1992.72.3.825						Total_Item_Requests	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	10.1152/physrev.1992.72.3.825						Total_Item_Investigations	1	1	0
Ethology and neurobiology of grooming behavior	American Physiological Society		The American Physiological Society	10.1152/physrev.1992.72.3.825						Unique_Item_Requests	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00476.2015						Unique_Item_Investigations	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00476.2015						Total_Item_Requests	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00476.2015						Total_Item_Investigations	1	1	0
Everything we always wanted to know about furosemide but were afraid to ask	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00476.2015						Unique_Item_Requests	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	10.1152/ajpregu.2000.279.4.R1176						Unique_Item_Investigations	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	10.1152/ajpregu.2000.279.4.R1176						Total_Item_Requests	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	10.1152/ajpregu.2000.279.4.R1176						Total_Item_Investigations	1	1	0
Hematological changes and athletic performance in horses in response to high altitude (3,800 m)	American Physiological Society		The American Physiological Society	10.1152/ajpregu.2000.279.4.R1176						Unique_Item_Requests	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	10.1152/ajpregu.1994.267.1.R268						Unique_Item_Investigations	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	10.1152/ajpregu.1994.267.1.R268						Total_Item_Requests	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	10.1152/ajpregu.1994.267.1.R268						Total_Item_Investigations	1	1	0
Hepatic vascular response to anaphylaxis in isolated canine liver	American Physiological Society		The American Physiological Society	10.1152/ajpregu.1994.267.1.R268						Unique_Item_Requests	1	1	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00535.2010						Unique_Item_Investigations	1	1	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00535.2010						Total_Item_Requests	2	2	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00535.2010						Total_Item_Investigations	2	2	0
IGF-I/PI3K/Akt and IGF-I/MAPK/ERK pathways in vivo in skeletal muscle are regulated by nutrition and contribute to somatic growth in the fine flounder	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00535.2010						Unique_Item_Requests	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00102.2006						Unique_Item_Investigations	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00102.2006						Total_Item_Requests	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00102.2006						Total_Item_Investigations	1	1	0
Leptospirosis leads to dysregulation of sodium transporters in the kidney and lung	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00102.2006						Unique_Item_Requests	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	10.1152/advan.00083.2016						Unique_Item_Investigations	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	10.1152/advan.00083.2016						Total_Item_Requests	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	10.1152/advan.00083.2016						Total_Item_Investigations	1	1	0
Measuring osmosis and hemolysis of red blood cells	American Physiological Society		The American Physiological Society	10.1152/advan.00083.2016						Unique_Item_Requests	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	10.1152/jappl.1993.75.1.132						Unique_Item_Investigations	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	10.1152/jappl.1993.75.1.132						Total_Item_Requests	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	10.1152/jappl.1993.75.1.132						Total_Item_Investigations	1	1	0
Mechanics of respiratory system in healthy anesthetized humans with emphasis on viscoelastic properties	American Physiological Society		The American Physiological Society	10.1152/jappl.1993.75.1.132						Unique_Item_Requests	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	10.1152/ajpgi.1984.246.4.G319						Unique_Item_Investigations	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	10.1152/ajpgi.1984.246.4.G319						Total_Item_Requests	1	1	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	10.1152/ajpgi.1984.246.4.G319						Total_Item_Investigations	2	2	0
Mechanisms of folate homeostasis	American Physiological Society		The American Physiological Society	10.1152/ajpgi.1984.246.4.G319						Unique_Item_Requests	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00066.2016						Unique_Item_Investigations	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00066.2016						Total_Item_Requests	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00066.2016						Total_Item_Investigations	1	1	0
Mitochondrial maintenance via autophagy contributes to functional skeletal muscle regeneration and remodeling	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00066.2016						Unique_Item_Requests	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	10.1152/physrev.00026.2013						Unique_Item_Investigations	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	10.1152/physrev.00026.2013						Total_Item_Requests	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	10.1152/physrev.00026.2013						Total_Item_Investigations	1	1	0
Mitochondrial Reactive Oxygen Species (ROS) and ROS-Induced ROS Release	American Physiological Society		The American Physiological Society	10.1152/physrev.00026.2013						Unique_Item_Requests	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00195.2007						Unique_Item_Investigations	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00195.2007						Total_Item_Requests	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00195.2007						Total_Item_Investigations	1	1	0
NFAT activation by membrane potential follows a calcium pathway distinct from other activity-related transcription factors in skeletal muscle cells	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00195.2007						Unique_Item_Requests	1	1	0
Normal blood volumes in the horse	American Physiological Society		The American Physiological Society	10.1152/ajplegacy.1964.207.1.223						Unique_Item_Investigations	1	1	0
Normal blood volumes in the horse	American Physiological Society		The American Physiological Society	10.1152/ajplegacy.1964.207.1.223						Total_Item_Investigations	1	1	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	10.1152/physrev.00027.2022						Unique_Item_Investigations	1	1	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	10.1152/physrev.00027.2022						Total_Item_Requests	2	2	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	10.1152/physrev.00027.2022						Total_Item_Investigations	4	4	0
Obstructive nephropathy and molecular pathophysiology of renal interstitial fibrosis	American Physiological Society		The American Physiological Society	10.1152/physrev.00027.2022						Unique_Item_Requests	1	1	0
Oxygen delivery to skeletal muscle fibers: effects of microvascular unit structure and control mechanisms	American Physiological Society		The American Physiological Society	10.1152/ajpheart.00278.2003						Unique_Item_Investigations	1	1	0
Oxygen delivery to skeletal muscle fibers: effects of microvascular unit structure and control mechanisms	American Physiological Society		The American Physiological Society	10.1152/ajpheart.00278.2003						Total_Item_Requests	1	1	0
Oxygen delivery to skeletal muscle fibers: effects of microvascular unit structure and control mechanisms	American Physiological Society		The American Physiological Society	10.1152/ajpheart.00278.2003						Total_Item_Investigations	1	1	0
Oxygen delivery to skeletal muscle fibers: effects of microvascular unit structure and control mechanisms	American Physiological Society		The American Physiological Society	10.1152/ajpheart.00278.2003						Unique_Item_Requests	1	1	0
Physiological actions of taurine	American Physiological Society		The American Physiological Society	10.1152/physrev.1992.72.1.101						Unique_Item_Investigations	1	1	0
Physiological actions of taurine	American Physiological Society		The American Physiological Society	10.1152/physrev.1992.72.1.101						Total_Item_Investigations	1	1	0
Rodent intestinal folate transporters (SLC46A1): secondary structure, functional properties, and response to dietary folate restriction	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00202.2007						Unique_Item_Investigations	1	1	0
Rodent intestinal folate transporters (SLC46A1): secondary structure, functional properties, and response to dietary folate restriction	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00202.2007						Total_Item_Requests	4	4	0
Rodent intestinal folate transporters (SLC46A1): secondary structure, functional properties, and response to dietary folate restriction	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00202.2007						Total_Item_Investigations	4	4	0
Rodent intestinal folate transporters (SLC46A1): secondary structure, functional properties, and response to dietary folate restriction	American Physiological Society		The American Physiological Society	10.1152/ajpcell.00202.2007						Unique_Item_Requests	1	1	0
Role of the hypoglossal nerve in equine nasopharyngeal stability	American Physiological Society		The American Physiological Society	10.1152/japplphysiol.91177.2008						Unique_Item_Investigations	1	1	0
Role of the hypoglossal nerve in equine nasopharyngeal stability	American Physiological Society		The American Physiological Society	10.1152/japplphysiol.91177.2008						Total_Item_Requests	1	1	0
Role of the hypoglossal nerve in equine nasopharyngeal stability	American Physiological Society		The American Physiological Society	10.1152/japplphysiol.91177.2008						Total_Item_Investigations	1	1	0
Role of the hypoglossal nerve in equine nasopharyngeal stability	American Physiological Society		The American Physiological Society	10.1152/japplphysiol.91177.2008						Unique_Item_Requests	1	1	0
Structural and functional changes in the kidneys of high-fat diet-induced obese mice	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00110.2008						Unique_Item_Investigations	1	1	0
Structural and functional changes in the kidneys of high-fat diet-induced obese mice	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00110.2008						Total_Item_Requests	1	1	0
Structural and functional changes in the kidneys of high-fat diet-induced obese mice	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00110.2008						Total_Item_Investigations	1	1	0
Structural and functional changes in the kidneys of high-fat diet-induced obese mice	American Physiological Society		The American Physiological Society	10.1152/ajprenal.00110.2008						Unique_Item_Requests	1	1	0
THE BLOOD VOLUME OF NORMAL DOGS	American Physiological Society		The American Physiological Society	10.1152/ajplegacy.1938.121.3.800						Unique_Item_Investigations	1	1	0
THE BLOOD VOLUME OF NORMAL DOGS	American Physiological Society		The American Physiological Society	10.1152/ajplegacy.1938.121.3.800						Total_Item_Requests	1	1	0
THE BLOOD VOLUME OF NORMAL DOGS	American Physiological Society		The American Physiological Society	10.1152/ajplegacy.1938.121.3.800						Total_Item_Investigations	1	1	0
THE BLOOD VOLUME OF NORMAL DOGS	American Physiological Society		The American Physiological Society	10.1152/ajplegacy.1938.121.3.800						Unique_Item_Requests	1	1	0
The kidney and acid-base regulation	American Physiological Society		The American Physiological Society	10.1152/advan.00054.2009						Unique_Item_Investigations	1	1	0
The kidney and acid-base regulation	American Physiological Society		The American Physiological Society	10.1152/advan.00054.2009						Total_Item_Requests	1	1	0
The kidney and acid-base regulation	American Physiological Society		The American Physiological Society	10.1152/advan.00054.2009						Total_Item_Investigations	1	1	0
The kidney and acid-base regulation	American Physiological Society		The American Physiological Society	10.1152/advan.00054.2009						Unique_Item_Requests	1	1	0
The principle of homeostasis in the hypothalamus-pituitary-adrenal system: new insight from positive feedback	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00907.2006						Unique_Item_Investigations	1	1	0
The principle of homeostasis in the hypothalamus-pituitary-adrenal system: new insight from positive feedback	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00907.2006						Total_Item_Requests	1	1	0
The principle of homeostasis in the hypothalamus-pituitary-adrenal system: new insight from positive feedback	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00907.2006						Total_Item_Investigations	1	1	0
The principle of homeostasis in the hypothalamus-pituitary-adrenal system: new insight from positive feedback	American Physiological Society		The American Physiological Society	10.1152/ajpregu.00907.2006						Unique_Item_Requests	1	1	0
Theories of pain: from specificity to gate control	American Physiological Society		The American Physiological Society	10.1152/jn.00457.2012						Unique_Item_Investigations	1	1	0
Theories of pain: from specificity to gate control	American Physiological Society		The American Physiological Society	10.1152/jn.00457.2012						Total_Item_Requests	2	2	0
Theories of pain: from specificity to gate control	American Physiological Society		The American Physiological Society	10.1152/jn.00457.2012						Total_Item_Investigations	2	2	0
Theories of pain: from specificity to gate control	American Physiological Society		The American Physiological Society	10.1152/jn.00457.2012						Unique_Item_Requests	1	1	0
