Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T06:04:35Z
Created_By	Taylor & Francis

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Adoption Quarterly	Routledge		Taylor & Francis Online	10.1080/wado20	tandf:wado20		1092-6755	1544-452X		Journal	Article	2013	Controlled	Regular	Total_Item_Requests	1	1	0
Advances in Oceanography and Limnology	Taylor & Francis		Taylor & Francis Online	10.1080/taol20	tandf:taol20		1947-5721	1947-573X		Journal	Article	2010	Controlled	Regular	Unique_Item_Investigations	1	1	0
Advances in Oceanography and Limnology	Taylor & Francis		Taylor & Francis Online	10.1080/taol20	tandf:taol20		1947-5721	1947-573X		Journal	Article	2010	Controlled	Regular	Unique_Item_Requests	1	1	0
Advances in Oceanography and Limnology	Taylor & Francis		Taylor & Francis Online	10.1080/taol20	tandf:taol20		1947-5721	1947-573X		Journal	Article	2010	Controlled	Regular	Total_Item_Investigations	1	1	0
Advances in Oceanography and Limnology	Taylor & Francis		Taylor & Francis Online	10.1080/taol20	tandf:taol20		1947-5721	1947-573X		Journal	Article	2010	Controlled	Regular	Total_Item_Requests	1	1	0
Africa Journal of Management	Routledge		Taylor & Francis Online	10.1080/rajm20	tandf:rajm20		2332-2373	2332-2381		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Africa Journal of Management	Routledge		Taylor & Francis Online	10.1080/rajm20	tandf:rajm20		2332-2373	2332-2381		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Africa Journal of Management	Routledge		Taylor & Francis Online	10.1080/rajm20	tandf:rajm20		2332-2373	2332-2381		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	3	3	0
Africa Journal of Management	Routledge		Taylor & Francis Online	10.1080/rajm20	tandf:rajm20		2332-2373	2332-2381		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	3	3	0
African Journal of Aquatic Science	Taylor & Francis		Taylor & Francis Online	10.1080/taas20	tandf:taas20		1608-5914	1727-9364		Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
African Journal of Aquatic Science	Taylor & Francis		Taylor & Francis Online	10.1080/taas20	tandf:taas20		1608-5914	1727-9364		Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	2	2	0
African Journal of Science, Technology, Innovation and Development	Routledge		Taylor & Francis Online	10.1080/rajs20	tandf:rajs20		2042-1338	2042-1346		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
African Journal of Science, Technology, Innovation and Development	Routledge		Taylor & Francis Online	10.1080/rajs20	tandf:rajs20		2042-1338	2042-1346		Journal	Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
African Journal of Science, Technology, Innovation and Development	Routledge		Taylor & Francis Online	10.1080/rajs20	tandf:rajs20		2042-1338	2042-1346		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
African Journal of Science, Technology, Innovation and Development	Routledge		Taylor & Francis Online	10.1080/rajs20	tandf:rajs20		2042-1338	2042-1346		Journal	Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
Aging & Mental Health	Routledge		Taylor & Francis Online	10.1080/camh20	tandf:camh20		1360-7863	1364-6915		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	2	2	0
Aging & Mental Health	Routledge		Taylor & Francis Online	10.1080/camh20	tandf:camh20		1360-7863	1364-6915		Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	2	2	0
Aging & Mental Health	Routledge		Taylor & Francis Online	10.1080/camh20	tandf:camh20		1360-7863	1364-6915		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
Aging & Mental Health	Routledge		Taylor & Francis Online	10.1080/camh20	tandf:camh20		1360-7863	1364-6915		Journal	Article	2023	Controlled	Regular	Total_Item_Requests	2	2	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2016	Controlled	Regular	Total_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	9999	Controlled	Regular	Total_Item_Investigations	2	2	0
Aging, Neuropsychology, and Cognition	Routledge		Taylor & Francis Online	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128		Journal	Article	9999	Controlled	Regular	Total_Item_Requests	2	2	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	2	2	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2020	Controlled	Regular	Unique_Item_Requests	2	2	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	4	4	0
Agroecology and Sustainable Food Systems	Taylor & Francis		Taylor & Francis Online	10.1080/wjsa21	tandf:wjsa21		2168-3565	2168-3573		Journal	Article	2020	Controlled	Regular	Total_Item_Requests	4	4	0
AIDS Care	Taylor & Francis		Taylor & Francis Online	10.1080/caic20	tandf:caic20		0954-0121	1360-0451		Journal	Article	1992	Controlled	Regular	Unique_Item_Investigations	1	1	0
AIDS Care	Taylor & Francis		Taylor & Francis Online	10.1080/caic20	tandf:caic20		0954-0121	1360-0451		Journal	Article	1992	Controlled	Regular	Total_Item_Investigations	3	3	0
AIDS Care	Taylor & Francis		Taylor & Francis Online	10.1080/caic20	tandf:caic20		0954-0121	1360-0451		Journal	Article	1992	Controlled	Regular	No_License	1	1	0
AJOB Empirical Bioethics	Taylor & Francis		Taylor & Francis Online	10.1080/uabr21	tandf:uabr21		2329-4515	2329-4523		Journal	Article	2010	Controlled	Regular	Unique_Item_Investigations	1	1	0
AJOB Empirical Bioethics	Taylor & Francis		Taylor & Francis Online	10.1080/uabr21	tandf:uabr21		2329-4515	2329-4523		Journal	Article	2010	Controlled	Regular	Unique_Item_Requests	1	1	0
AJOB Empirical Bioethics	Taylor & Francis		Taylor & Francis Online	10.1080/uabr21	tandf:uabr21		2329-4515	2329-4523		Journal	Article	2010	Controlled	Regular	Total_Item_Investigations	1	1	0
AJOB Empirical Bioethics	Taylor & Francis		Taylor & Francis Online	10.1080/uabr21	tandf:uabr21		2329-4515	2329-4523		Journal	Article	2010	Controlled	Regular	Total_Item_Requests	1	1	0
AJOB Neuroscience	Taylor & Francis		Taylor & Francis Online	10.1080/uabn20	tandf:uabn20		2150-7740	2150-7759		Journal	Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
AJOB Neuroscience	Taylor & Francis		Taylor & Francis Online	10.1080/uabn20	tandf:uabn20		2150-7740	2150-7759		Journal	Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
AJOB Neuroscience	Taylor & Francis		Taylor & Francis Online	10.1080/uabn20	tandf:uabn20		2150-7740	2150-7759		Journal	Article	2016	Controlled	Regular	Total_Item_Investigations	2	2	0
AJOB Neuroscience	Taylor & Francis		Taylor & Francis Online	10.1080/uabn20	tandf:uabn20		2150-7740	2150-7759		Journal	Article	2016	Controlled	Regular	Total_Item_Requests	2	2	0
Alcoholism Treatment Quarterly	Taylor & Francis		Taylor & Francis Online	10.1080/watq20	tandf:watq20		0734-7324	1544-4538		Journal	Article	1988	Controlled	Regular	Unique_Item_Investigations	1	1	0
Alcoholism Treatment Quarterly	Taylor & Francis		Taylor & Francis Online	10.1080/watq20	tandf:watq20		0734-7324	1544-4538		Journal	Article	1988	Controlled	Regular	Total_Item_Investigations	1	1	0
American Journal of Health Education	Routledge		Taylor & Francis Online	10.1080/ujhe20	tandf:ujhe20		1932-5037	2168-3751		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
American Journal of Health Education	Routledge		Taylor & Francis Online	10.1080/ujhe20	tandf:ujhe20		1932-5037	2168-3751		Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
American Journal of Health Education	Routledge		Taylor & Francis Online	10.1080/ujhe20	tandf:ujhe20		1932-5037	2168-3751		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
American Journal of Health Education	Routledge		Taylor & Francis Online	10.1080/ujhe20	tandf:ujhe20		1932-5037	2168-3751		Journal	Article	2023	Controlled	Regular	Total_Item_Requests	2	2	0
American Journal of Sexuality Education	Taylor & Francis		Taylor & Francis Online	10.1080/wajs20	tandf:wajs20		1554-6128	1554-6136		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
American Journal of Sexuality Education	Taylor & Francis		Taylor & Francis Online	10.1080/wajs20	tandf:wajs20		1554-6128	1554-6136		Journal	Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
American Journal of Sexuality Education	Taylor & Francis		Taylor & Francis Online	10.1080/wajs20	tandf:wajs20		1554-6128	1554-6136		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
American Journal of Sexuality Education	Taylor & Francis		Taylor & Francis Online	10.1080/wajs20	tandf:wajs20		1554-6128	1554-6136		Journal	Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
American Review of Canadian Studies	Routledge		Taylor & Francis Online	10.1080/rarc20	tandf:rarc20		0272-2011	1943-9954		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	1	1	0
American Review of Canadian Studies	Routledge		Taylor & Francis Online	10.1080/rarc20	tandf:rarc20		0272-2011	1943-9954		Journal	Article	2020	Controlled	Regular	Unique_Item_Requests	1	1	0
American Review of Canadian Studies	Routledge		Taylor & Francis Online	10.1080/rarc20	tandf:rarc20		0272-2011	1943-9954		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	1	1	0
American Review of Canadian Studies	Routledge		Taylor & Francis Online	10.1080/rarc20	tandf:rarc20		0272-2011	1943-9954		Journal	Article	2020	Controlled	Regular	Total_Item_Requests	1	1	0
Annals of GIS	Taylor & Francis		Taylor & Francis Online	10.1080/tagi20	tandf:tagi20		1947-5683	1947-5691		Journal	Article	2015	Controlled	Regular	Unique_Item_Investigations	1	1	0
Annals of GIS	Taylor & Francis		Taylor & Francis Online	10.1080/tagi20	tandf:tagi20		1947-5683	1947-5691		Journal	Article	2015	Controlled	Regular	Unique_Item_Requests	1	1	0
Annals of GIS	Taylor & Francis		Taylor & Francis Online	10.1080/tagi20	tandf:tagi20		1947-5683	1947-5691		Journal	Article	2015	Controlled	Regular	Total_Item_Investigations	1	1	0
Annals of GIS	Taylor & Francis		Taylor & Francis Online	10.1080/tagi20	tandf:tagi20		1947-5683	1947-5691		Journal	Article	2015	Controlled	Regular	Total_Item_Requests	1	1	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2000	Controlled	Regular	Unique_Item_Investigations	1	1	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2000	Controlled	Regular	Unique_Item_Requests	1	1	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2000	Controlled	Regular	Total_Item_Investigations	1	1	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2000	Controlled	Regular	Total_Item_Requests	1	1	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	2	2	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2022	Controlled	Regular	Unique_Item_Requests	2	2	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	3	3	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2022	Controlled	Regular	Total_Item_Requests	3	3	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Investigations	4	4	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Requests	4	4	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2023	OA_Gold	Regular	Total_Item_Investigations	7	7	0
Annals of the American Association of Geographers	Taylor & Francis		Taylor & Francis Online	10.1080/raag21	tandf:raag21		2469-4452	2469-4460		Journal	Article	2023	OA_Gold	Regular	Total_Item_Requests	7	7	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	Controlled	Regular	Total_Item_Requests	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Anthropological Forum	Routledge		Taylor & Francis Online	10.1080/canf20	tandf:canf20		0066-4677	1469-2902		Journal	Article	9999	OA_Gold	Regular	Total_Item_Requests	2	2	0
Anthropology Now	Routledge		Taylor & Francis Online	10.1080/uann20	tandf:uann20		1942-8200	1949-2901		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	2	2	0
Anthropology Now	Routledge		Taylor & Francis Online	10.1080/uann20	tandf:uann20		1942-8200	1949-2901		Journal	Article	2020	Controlled	Regular	Unique_Item_Requests	2	2	0
Anthropology Now	Routledge		Taylor & Francis Online	10.1080/uann20	tandf:uann20		1942-8200	1949-2901		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	2	2	0
Anthropology Now	Routledge		Taylor & Francis Online	10.1080/uann20	tandf:uann20		1942-8200	1949-2901		Journal	Article	2020	Controlled	Regular	Total_Item_Requests	2	2	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1989	Controlled	Regular	Unique_Item_Investigations	2	2	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1989	Controlled	Regular	Unique_Item_Requests	2	2	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1989	Controlled	Regular	Total_Item_Investigations	2	2	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1989	Controlled	Regular	Total_Item_Requests	2	2	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1991	Controlled	Regular	Unique_Item_Investigations	1	1	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1991	Controlled	Regular	Unique_Item_Requests	1	1	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1991	Controlled	Regular	Total_Item_Investigations	4	4	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1991	Controlled	Regular	Total_Item_Requests	1	1	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1996	Controlled	Regular	Unique_Item_Investigations	3	3	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1996	Controlled	Regular	Unique_Item_Requests	3	3	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1996	Controlled	Regular	Total_Item_Investigations	6	6	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	1996	Controlled	Regular	Total_Item_Requests	3	3	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	2011	Controlled	Regular	Total_Item_Investigations	1	1	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	2	2	0
Anthrozoös	Routledge		Taylor & Francis Online	10.1080/rfan20	tandf:rfan20		0892-7936	1753-0377		Journal	Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Applied Developmental Science	Routledge		Taylor & Francis Online	10.1080/hads20	tandf:hads20		1088-8691	1532-480X		Journal	Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Applied Developmental Science	Routledge		Taylor & Francis Online	10.1080/hads20	tandf:hads20		1088-8691	1532-480X		Journal	Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
