Report_Name	IR Master Report
Report_ID	IR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	
Metric_Types	
Report_Filters	Data_Type=Multimedia; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP
Exceptions	3060: Invalid Attributes To Show Value (Request contained one or more Attributes To Show Value values in the ReportDefinition that are not supported by the Server: Authors|Publication_Date|Article_Version)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-06T13:40:44Z
Created_By	collections@upei.ca

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
About Face: Supermodels Then and Now	Filmakers Library		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
About Face: Supermodels Then and Now	Filmakers Library		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
About Face: Supermodels Then and Now	Filmakers Library		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
About Face: Supermodels Then and Now	Filmakers Library		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	1	1	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	8	8	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	3	3	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	5	5	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Active Listening	ShortCutsTV		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	3	3	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	2	2	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	1	1	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	1	1	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Aggregate Expenditures: Part 3	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	1	1	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	2	2	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	1	1	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	1	1	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Aggregate Supply and Demand	Dallas County Community College District		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	1	1	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	11	10	1
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	4	4	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	6	5	1
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Air Pollution	Cable News Network (CNN)		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	4	4	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	1	1	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	1	1	0
An Introduction to self-regulation with David Whitebread	Siren Films		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	7	7	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	3	3	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	3	3	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Anatomy and Physiology	Medcom		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	3	3	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	4	0	4
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	1	0	1
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	3	0	3
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
Antony and Cleopatra	Stratford Festival		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	1	0	1
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	4	1	3
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	1	0	1
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Investigations	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Total_Item_Requests	0	0	0
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Investigations	3	1	2
As the Water Flows: Sensing Realities	Institute of Cultural Anthropology and Development Sociology, Universiteit Leiden		video.alexanderstreet.com																															Multimedia		Controlled	Regular	Unique_Item_Requests	0	0	0
