Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	mag:279322
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T05:49:15Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
British Journal of Nursing	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon	mag:bjon		0966-0461	2052-2819		Journal	Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
British Journal of Nursing	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon	mag:bjon		0966-0461	2052-2819		Journal	Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
British Journal of Nursing	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon	mag:bjon		0966-0461	2052-2819		Journal	Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
British Journal of Nursing	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon	mag:bjon		0966-0461	2052-2819		Journal	Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
British Journal of Nursing	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon	mag:bjon		0966-0461	2052-2819		Journal	Article	2021	Controlled	Regular	No_License	4	4	0
British Journal of Nursing	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon	mag:bjon		0966-0461	2052-2819		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	2	2	0
British Journal of Nursing	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon	mag:bjon		0966-0461	2052-2819		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	2	2	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2015	Controlled	Regular	No_License	1	1	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2015	Controlled	Regular	Unique_Item_Investigations	1	1	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2015	Controlled	Regular	Total_Item_Investigations	1	1	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2016	Controlled	Regular	No_License	1	1	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2021	Controlled	Regular	No_License	3	3	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Companion Animal	Mark Allen Group		MA Healthcare Ltd	10.12968/coan	mag:coan		2053-0889	2053-0897		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	3	3	0
Journal of Paramedic Practice	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar	mag:jpar		1759-1376	2041-9457		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Journal of Paramedic Practice	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar	mag:jpar		1759-1376	2041-9457		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Journal of Paramedic Practice	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar	mag:jpar		1759-1376	2041-9457		Journal	Article	2023	OA_Gold	Regular	Total_Item_Requests	1	1	0
Journal of Paramedic Practice	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar	mag:jpar		1759-1376	2041-9457		Journal	Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Journal of Prescribing Practice	Mark Allen Group		MA Healthcare Ltd	10.12968/jprp	mag:jprp		2631-8385	2631-8393		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of Prescribing Practice	Mark Allen Group		MA Healthcare Ltd	10.12968/jprp	mag:jprp		2631-8385	2631-8393		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Journal of Wound Care	Mark Allen Group		MA Healthcare Ltd	10.12968/jowc	mag:jowc		0969-0700	2052-2916		Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of Wound Care	Mark Allen Group		MA Healthcare Ltd	10.12968/jowc	mag:jowc		0969-0700	2052-2916		Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
The Veterinary Nurse	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn	mag:vetn		2044-0065	2052-2959		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Veterinary Nurse	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn	mag:vetn		2044-0065	2052-2959		Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
The Veterinary Nurse	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn	mag:vetn		2044-0065	2052-2959		Journal	Article	2023	Controlled	Regular	Total_Item_Requests	3	3	0
The Veterinary Nurse	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn	mag:vetn		2044-0065	2052-2959		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	3	3	0
UK-Vet Equine	Mark Allen Group		MA Healthcare Ltd	10.12968/ukve	mag:ukve		2516-0583	2516-0591		Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
UK-Vet Equine	Mark Allen Group		MA Healthcare Ltd	10.12968/ukve	mag:ukve		2516-0583	2516-0591		Journal	Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
UK-Vet Equine	Mark Allen Group		MA Healthcare Ltd	10.12968/ukve	mag:ukve		2516-0583	2516-0591		Journal	Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
UK-Vet Equine	Mark Allen Group		MA Healthcare Ltd	10.12968/ukve	mag:ukve		2516-0583	2516-0591		Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
UK-Vet Equine	Mark Allen Group		MA Healthcare Ltd	10.12968/ukve	mag:ukve		2516-0583	2516-0591		Journal	Article	2021	Controlled	Regular	No_License	1	1	0
UK-Vet Equine	Mark Allen Group		MA Healthcare Ltd	10.12968/ukve	mag:ukve		2516-0583	2516-0591		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
UK-Vet Equine	Mark Allen Group		MA Healthcare Ltd	10.12968/ukve	mag:ukve		2516-0583	2516-0591		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
