Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	uchicago:117870
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:05:32Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Children's Lives and Academic Achievement in Canada and the United States	The University of Chicago Press		University of Chicago Press Journals	Chad Gaffield; 	2015-10-19	VoR	10.1086/447224						Comparative Education Review				Journal	10.1086/cer	uchicago:cer		0010-4086	1545-701X												Article	1994	Controlled	Regular	Total_Item_Investigations	2	2	0
Education in Papua New Guinea . Geoffrey Smith	The University of Chicago Press		University of Chicago Press Journals	John D. Conroy; 	2015-10-22	VoR	10.1086/443402						The School Review				Journal	10.1086/schoolreview	uchicago:schoolreview		0036-6773													Article	1977	Controlled	Regular	Unique_Item_Investigations	1	1	0
Education in Papua New Guinea . Geoffrey Smith	The University of Chicago Press		University of Chicago Press Journals	John D. Conroy; 	2015-10-22	VoR	10.1086/443402						The School Review				Journal	10.1086/schoolreview	uchicago:schoolreview		0036-6773													Article	1977	Controlled	Regular	Total_Item_Investigations	1	1	0
Evolving Comparative Advantage and the Impact of Climate Change in Agricultural Markets: Evidence from 1.7 Million Fields around the World	The University of Chicago Press		University of Chicago Press Journals	Arnaud Costinot, Cory Smith, Dave Donaldson; 	2016-01-14	VoR	10.1086/684719						Journal of Political Economy				Journal	10.1086/jpe	uchicago:jpe		0022-3808	1537-534X												Article	2016	Controlled	Regular	No_License	2	2	0
Evolving Comparative Advantage and the Impact of Climate Change in Agricultural Markets: Evidence from 1.7 Million Fields around the World	The University of Chicago Press		University of Chicago Press Journals	Arnaud Costinot, Cory Smith, Dave Donaldson; 	2016-01-14	VoR	10.1086/684719						Journal of Political Economy				Journal	10.1086/jpe	uchicago:jpe		0022-3808	1537-534X												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Evolving Comparative Advantage and the Impact of Climate Change in Agricultural Markets: Evidence from 1.7 Million Fields around the World	The University of Chicago Press		University of Chicago Press Journals	Arnaud Costinot, Cory Smith, Dave Donaldson; 	2016-01-14	VoR	10.1086/684719						Journal of Political Economy				Journal	10.1086/jpe	uchicago:jpe		0022-3808	1537-534X												Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Forests as Laboratories: The Intersections of the Histories of Forests, the Environment, and Science	The University of Chicago Press		University of Chicago Press Journals	Mark J. McLaughlin; 	2023-10-31	VoR	10.1086/726455						Environmental History				Journal	10.1086/eh	uchicago:eh		1084-5453	1930-8892												Article	2023	Controlled	Regular	No_License	1	1	0
Forests as Laboratories: The Intersections of the Histories of Forests, the Environment, and Science	The University of Chicago Press		University of Chicago Press Journals	Mark J. McLaughlin; 	2023-10-31	VoR	10.1086/726455						Environmental History				Journal	10.1086/eh	uchicago:eh		1084-5453	1930-8892												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Forests as Laboratories: The Intersections of the Histories of Forests, the Environment, and Science	The University of Chicago Press		University of Chicago Press Journals	Mark J. McLaughlin; 	2023-10-31	VoR	10.1086/726455						Environmental History				Journal	10.1086/eh	uchicago:eh		1084-5453	1930-8892												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
German Women and the Triumph of Hitler	The University of Chicago Press		University of Chicago Press Journals	Richard J. Evans; 	2015-10-21	VoR	10.1086/241521						The Journal of Modern History				Journal	10.1086/jmh	uchicago:jmh		0022-2801	1537-5358												Article	1976	Controlled	Regular	Unique_Item_Investigations	1	1	0
German Women and the Triumph of Hitler	The University of Chicago Press		University of Chicago Press Journals	Richard J. Evans; 	2015-10-21	VoR	10.1086/241521						The Journal of Modern History				Journal	10.1086/jmh	uchicago:jmh		0022-2801	1537-5358												Article	1976	Controlled	Regular	Total_Item_Investigations	1	1	0
Gone with the Trees: Deciphering the Thar Desert’s Recurring Droughts	The University of Chicago Press		University of Chicago Press Journals	Karine Gagné; 	2015-07-17	VoR	10.1086/671074						Current Anthropology				Journal	10.1086/ca	uchicago:ca		0011-3204	1537-5382												Article	2013	Controlled	Regular	Unique_Item_Investigations	1	1	0
Gone with the Trees: Deciphering the Thar Desert’s Recurring Droughts	The University of Chicago Press		University of Chicago Press Journals	Karine Gagné; 	2015-07-17	VoR	10.1086/671074						Current Anthropology				Journal	10.1086/ca	uchicago:ca		0011-3204	1537-5382												Article	2013	Controlled	Regular	Unique_Item_Requests	1	1	0
Gone with the Trees: Deciphering the Thar Desert’s Recurring Droughts	The University of Chicago Press		University of Chicago Press Journals	Karine Gagné; 	2015-07-17	VoR	10.1086/671074						Current Anthropology				Journal	10.1086/ca	uchicago:ca		0011-3204	1537-5382												Article	2013	Controlled	Regular	Total_Item_Requests	1	1	0
Gone with the Trees: Deciphering the Thar Desert’s Recurring Droughts	The University of Chicago Press		University of Chicago Press Journals	Karine Gagné; 	2015-07-17	VoR	10.1086/671074						Current Anthropology				Journal	10.1086/ca	uchicago:ca		0011-3204	1537-5382												Article	2013	Controlled	Regular	Total_Item_Investigations	1	1	0
Grooming Time Predicts Survival: American Kestrels, Falco sparverius, on a Subtropical Island	The University of Chicago Press		University of Chicago Press Journals	Dale H. Clayton, Sarah E. Bush; 	2023-02-15	VoR	10.1086/723412						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Grooming Time Predicts Survival: American Kestrels, Falco sparverius, on a Subtropical Island	The University of Chicago Press		University of Chicago Press Journals	Dale H. Clayton, Sarah E. Bush; 	2023-02-15	VoR	10.1086/723412						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
History of Exclusion: Queer Representation in Israeli High School Textbooks	The University of Chicago Press		University of Chicago Press Journals	Avner Rogel, Orphée Senouf-Pilpoul, Rinat Kiperman, Shira Eva Marshall; 	2023-07-07	VoR	10.1086/725497						Comparative Education Review				Journal	10.1086/cer	uchicago:cer		0010-4086	1545-701X												Article	2023	Controlled	Regular	No_License	1	1	0
History of Exclusion: Queer Representation in Israeli High School Textbooks	The University of Chicago Press		University of Chicago Press Journals	Avner Rogel, Orphée Senouf-Pilpoul, Rinat Kiperman, Shira Eva Marshall; 	2023-07-07	VoR	10.1086/725497						Comparative Education Review				Journal	10.1086/cer	uchicago:cer		0010-4086	1545-701X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
History of Exclusion: Queer Representation in Israeli High School Textbooks	The University of Chicago Press		University of Chicago Press Journals	Avner Rogel, Orphée Senouf-Pilpoul, Rinat Kiperman, Shira Eva Marshall; 	2023-07-07	VoR	10.1086/725497						Comparative Education Review				Journal	10.1086/cer	uchicago:cer		0010-4086	1545-701X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Long Antibody Persistence and Transgenerational Transfer of Immunity in a Long-Lived Vertebrate	The University of Chicago Press		University of Chicago Press Journals	Jacob González-Solís, Raül Ramos, Romain Garnier, Thierry Boulinier; 	2015-07-17	VoR	10.1086/678400						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Long Antibody Persistence and Transgenerational Transfer of Immunity in a Long-Lived Vertebrate	The University of Chicago Press		University of Chicago Press Journals	Jacob González-Solís, Raül Ramos, Romain Garnier, Thierry Boulinier; 	2015-07-17	VoR	10.1086/678400						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
Long Antibody Persistence and Transgenerational Transfer of Immunity in a Long-Lived Vertebrate	The University of Chicago Press		University of Chicago Press Journals	Jacob González-Solís, Raül Ramos, Romain Garnier, Thierry Boulinier; 	2015-07-17	VoR	10.1086/678400						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
Long Antibody Persistence and Transgenerational Transfer of Immunity in a Long-Lived Vertebrate	The University of Chicago Press		University of Chicago Press Journals	Jacob González-Solís, Raül Ramos, Romain Garnier, Thierry Boulinier; 	2015-07-17	VoR	10.1086/678400						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
More-Than-Human Histories	The University of Chicago Press		University of Chicago Press Journals	Andrea Gaynor, Emily O’Gorman; 	2021-09-17	VoR	10.1093/envhis/emaa027						Environmental History				Journal	10.1086/eh	uchicago:eh		1084-5453	1930-8892												Article	2020	Controlled	Regular	Unique_Item_Investigations	1	1	0
More-Than-Human Histories	The University of Chicago Press		University of Chicago Press Journals	Andrea Gaynor, Emily O’Gorman; 	2021-09-17	VoR	10.1093/envhis/emaa027						Environmental History				Journal	10.1086/eh	uchicago:eh		1084-5453	1930-8892												Article	2020	Controlled	Regular	Unique_Item_Requests	1	1	0
More-Than-Human Histories	The University of Chicago Press		University of Chicago Press Journals	Andrea Gaynor, Emily O’Gorman; 	2021-09-17	VoR	10.1093/envhis/emaa027						Environmental History				Journal	10.1086/eh	uchicago:eh		1084-5453	1930-8892												Article	2020	Controlled	Regular	Total_Item_Requests	1	1	0
More-Than-Human Histories	The University of Chicago Press		University of Chicago Press Journals	Andrea Gaynor, Emily O’Gorman; 	2021-09-17	VoR	10.1093/envhis/emaa027						Environmental History				Journal	10.1086/eh	uchicago:eh		1084-5453	1930-8892												Article	2020	Controlled	Regular	Total_Item_Investigations	1	1	0
On Defining Climate and Climate Change	The University of Chicago Press		University of Chicago Press Journals	Charlotte Werndl; 	2020-11-24	VoR	10.1093/bjps/axu048						The British Journal for the Philosophy of Science				Journal	10.1086/bjps	uchicago:bjps		0007-0882	1464-3537												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
On Defining Climate and Climate Change	The University of Chicago Press		University of Chicago Press Journals	Charlotte Werndl; 	2020-11-24	VoR	10.1093/bjps/axu048						The British Journal for the Philosophy of Science				Journal	10.1086/bjps	uchicago:bjps		0007-0882	1464-3537												Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
On Defining Climate and Climate Change	The University of Chicago Press		University of Chicago Press Journals	Charlotte Werndl; 	2020-11-24	VoR	10.1093/bjps/axu048						The British Journal for the Philosophy of Science				Journal	10.1086/bjps	uchicago:bjps		0007-0882	1464-3537												Article	2016	Controlled	Regular	Total_Item_Requests	1	1	0
On Defining Climate and Climate Change	The University of Chicago Press		University of Chicago Press Journals	Charlotte Werndl; 	2020-11-24	VoR	10.1093/bjps/axu048						The British Journal for the Philosophy of Science				Journal	10.1086/bjps	uchicago:bjps		0007-0882	1464-3537												Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Physiological Investigation of Black Heart of Potato Tuber	The University of Chicago Press		University of Chicago Press Journals	Ward B. Davis; 	2015-09-29	VoR	10.1086/333609						Botanical Gazette				Journal	10.1086/botanicalgazette	uchicago:botanicalgazette		0006-8071													Article	1926	Controlled	Regular	Unique_Item_Investigations	1	1	0
Physiological Investigation of Black Heart of Potato Tuber	The University of Chicago Press		University of Chicago Press Journals	Ward B. Davis; 	2015-09-29	VoR	10.1086/333609						Botanical Gazette				Journal	10.1086/botanicalgazette	uchicago:botanicalgazette		0006-8071													Article	1926	Controlled	Regular	Total_Item_Investigations	1	1	0
Preemptive Habitat Destruction under the Endangered Species Act*	The University of Chicago Press		University of Chicago Press Journals	Dean Lueck, Jeffrey A. Michael; 	2015-07-18	VoR	10.1086/344670						The Journal of Law and Economics				Journal	10.1086/jle	uchicago:jle		0022-2186	1537-5285												Article	2003	Controlled	Regular	Unique_Item_Investigations	1	1	0
Preemptive Habitat Destruction under the Endangered Species Act*	The University of Chicago Press		University of Chicago Press Journals	Dean Lueck, Jeffrey A. Michael; 	2015-07-18	VoR	10.1086/344670						The Journal of Law and Economics				Journal	10.1086/jle	uchicago:jle		0022-2186	1537-5285												Article	2003	Controlled	Regular	Total_Item_Investigations	1	1	0
Promoting Word Consciousness to Close the Vocabulary Gap in Young Word Learners	The University of Chicago Press		University of Chicago Press Journals	D. Betsy McCoach, Ingrid T. Cólon, Michael D. Coyne, Perla B. Gámez, Sabina Rak Neugebauer, Sharon Ware; 	2017-08-14	VoR	10.1086/692986						The Elementary School Journal				Journal	10.1086/esj	uchicago:esj		0013-5984	1554-8279												Article	2017	Controlled	Regular	No_License	4	4	0
Promoting Word Consciousness to Close the Vocabulary Gap in Young Word Learners	The University of Chicago Press		University of Chicago Press Journals	D. Betsy McCoach, Ingrid T. Cólon, Michael D. Coyne, Perla B. Gámez, Sabina Rak Neugebauer, Sharon Ware; 	2017-08-14	VoR	10.1086/692986						The Elementary School Journal				Journal	10.1086/esj	uchicago:esj		0013-5984	1554-8279												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Promoting Word Consciousness to Close the Vocabulary Gap in Young Word Learners	The University of Chicago Press		University of Chicago Press Journals	D. Betsy McCoach, Ingrid T. Cólon, Michael D. Coyne, Perla B. Gámez, Sabina Rak Neugebauer, Sharon Ware; 	2017-08-14	VoR	10.1086/692986						The Elementary School Journal				Journal	10.1086/esj	uchicago:esj		0013-5984	1554-8279												Article	2017	Controlled	Regular	Total_Item_Investigations	4	4	0
Sexual Allocation in a Simultaneously Hermaphroditic Coral Reef Fish	The University of Chicago Press		University of Chicago Press Journals	Eric A. Fischer; 	2015-10-15	VoR	10.1086/283686						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	1981	Controlled	Regular	No_License	2	2	0
Sexual Allocation in a Simultaneously Hermaphroditic Coral Reef Fish	The University of Chicago Press		University of Chicago Press Journals	Eric A. Fischer; 	2015-10-15	VoR	10.1086/283686						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	1981	Controlled	Regular	Unique_Item_Investigations	1	1	0
Sexual Allocation in a Simultaneously Hermaphroditic Coral Reef Fish	The University of Chicago Press		University of Chicago Press Journals	Eric A. Fischer; 	2015-10-15	VoR	10.1086/283686						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	1981	Controlled	Regular	Total_Item_Investigations	3	3	0
Six Mutations Affecting Coat Color in Ranch-Bred Mink	The University of Chicago Press		University of Chicago Press Journals	Richard M. Shackelford; 	2015-09-29	VoR	10.1086/281592						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	1949	Controlled	Regular	Unique_Item_Investigations	2	2	0
Six Mutations Affecting Coat Color in Ranch-Bred Mink	The University of Chicago Press		University of Chicago Press Journals	Richard M. Shackelford; 	2015-09-29	VoR	10.1086/281592						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	1949	Controlled	Regular	Total_Item_Investigations	2	2	0
Soil Water Balance and Ecosystem Response to Climate Change	The University of Chicago Press		University of Chicago Press Journals	Amilcare Porporato, Edoardo Daly, Ignacio Rodriguez‐Iturbe; 	2015-07-17	VoR	10.1086/424970						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2004	Controlled	Regular	Unique_Item_Investigations	1	1	0
Soil Water Balance and Ecosystem Response to Climate Change	The University of Chicago Press		University of Chicago Press Journals	Amilcare Porporato, Edoardo Daly, Ignacio Rodriguez‐Iturbe; 	2015-07-17	VoR	10.1086/424970						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2004	Controlled	Regular	Unique_Item_Requests	1	1	0
Soil Water Balance and Ecosystem Response to Climate Change	The University of Chicago Press		University of Chicago Press Journals	Amilcare Porporato, Edoardo Daly, Ignacio Rodriguez‐Iturbe; 	2015-07-17	VoR	10.1086/424970						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2004	Controlled	Regular	Total_Item_Requests	1	1	0
Soil Water Balance and Ecosystem Response to Climate Change	The University of Chicago Press		University of Chicago Press Journals	Amilcare Porporato, Edoardo Daly, Ignacio Rodriguez‐Iturbe; 	2015-07-17	VoR	10.1086/424970						The American Naturalist				Journal	10.1086/an	uchicago:an		0003-0147	1537-5323												Article	2004	Controlled	Regular	Total_Item_Investigations	1	1	0
The Adoption of Workers' Compensation in the United States, 1900–1930*	The University of Chicago Press		University of Chicago Press Journals	Price V. Fishback, Shawn Everett Kantor; 	2015-07-18	VoR	10.1086/467392						The Journal of Law and Economics				Journal	10.1086/jle	uchicago:jle		0022-2186	1537-5285												Article	1998	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Adoption of Workers' Compensation in the United States, 1900–1930*	The University of Chicago Press		University of Chicago Press Journals	Price V. Fishback, Shawn Everett Kantor; 	2015-07-18	VoR	10.1086/467392						The Journal of Law and Economics				Journal	10.1086/jle	uchicago:jle		0022-2186	1537-5285												Article	1998	Controlled	Regular	Total_Item_Investigations	2	2	0
The Cost of Lice: Quantifying the Impacts of Parasitic Sea Lice on Farmed Salmon	The University of Chicago Press		University of Chicago Press Journals	Frank Asche, James E. Wilen, Jay Abolofia; 	2017-04-21	VoR	10.1086/691981						Marine Resource Economics				Journal	10.1086/mre	uchicago:mre		0738-1360	2334-5985												Article	2017	Controlled	Regular	No_License	3	3	0
The Cost of Lice: Quantifying the Impacts of Parasitic Sea Lice on Farmed Salmon	The University of Chicago Press		University of Chicago Press Journals	Frank Asche, James E. Wilen, Jay Abolofia; 	2017-04-21	VoR	10.1086/691981						Marine Resource Economics				Journal	10.1086/mre	uchicago:mre		0738-1360	2334-5985												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Cost of Lice: Quantifying the Impacts of Parasitic Sea Lice on Farmed Salmon	The University of Chicago Press		University of Chicago Press Journals	Frank Asche, James E. Wilen, Jay Abolofia; 	2017-04-21	VoR	10.1086/691981						Marine Resource Economics				Journal	10.1086/mre	uchicago:mre		0738-1360	2334-5985												Article	2017	Controlled	Regular	Total_Item_Investigations	3	3	0
The Ethics of Distrust: The Balancing of Perspectives Is Crucial in Surrogate Decision Making and Mediation	The University of Chicago Press		University of Chicago Press Journals	Shahla Siddiqui; 	2022-12-15	VoR	10.1086/JCE2022333245						The Journal of Clinical Ethics				Journal	10.1086/jce	uchicago:jce		1046-7890	1945-5879												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Ethics of Distrust: The Balancing of Perspectives Is Crucial in Surrogate Decision Making and Mediation	The University of Chicago Press		University of Chicago Press Journals	Shahla Siddiqui; 	2022-12-15	VoR	10.1086/JCE2022333245						The Journal of Clinical Ethics				Journal	10.1086/jce	uchicago:jce		1046-7890	1945-5879												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
The Greek Graffiti of Herculaneum	The University of Chicago Press		University of Chicago Press Journals	Holly M. Sypniewski, Rebecca R. Benefiel; 	2021-12-01	VoR	10.3764/aja.122.2.0209						American Journal of Archaeology				Journal	10.1086/aja	uchicago:aja		0002-9114	1939-828X												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Greek Graffiti of Herculaneum	The University of Chicago Press		University of Chicago Press Journals	Holly M. Sypniewski, Rebecca R. Benefiel; 	2021-12-01	VoR	10.3764/aja.122.2.0209						American Journal of Archaeology				Journal	10.1086/aja	uchicago:aja		0002-9114	1939-828X												Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
The Salmon Disease Crisis in Chile	The University of Chicago Press		University of Chicago Press Journals	FRANK ASCHE, HÅVARD HANSEN, RAGNAR TVETERAS, SIGBJØRN TVETERÅS; 	2015-09-29	VoR	10.1086/mre.24.4.42629664						Marine Resource Economics				Journal	10.1086/mre	uchicago:mre		0738-1360	2334-5985												Article	2009	Controlled	Regular	No_License	2	2	0
The Salmon Disease Crisis in Chile	The University of Chicago Press		University of Chicago Press Journals	FRANK ASCHE, HÅVARD HANSEN, RAGNAR TVETERAS, SIGBJØRN TVETERÅS; 	2015-09-29	VoR	10.1086/mre.24.4.42629664						Marine Resource Economics				Journal	10.1086/mre	uchicago:mre		0738-1360	2334-5985												Article	2009	Controlled	Regular	Unique_Item_Investigations	2	2	0
The Salmon Disease Crisis in Chile	The University of Chicago Press		University of Chicago Press Journals	FRANK ASCHE, HÅVARD HANSEN, RAGNAR TVETERAS, SIGBJØRN TVETERÅS; 	2015-09-29	VoR	10.1086/mre.24.4.42629664						Marine Resource Economics				Journal	10.1086/mre	uchicago:mre		0738-1360	2334-5985												Article	2009	Controlled	Regular	Total_Item_Investigations	2	2	0
Uncovering the Intricacies of the Clinical Intake Assessment: How Clinicians Prioritize Information in Complex Contexts	The University of Chicago Press		University of Chicago Press Journals	Margaret M. O’Neill, Ora Nakash; 	2021-11-09	VoR	10.1086/715439						Journal of the Society for Social Work and Research				Journal	10.1086/jsswr	uchicago:jsswr		2334-2315	1948-822X												Article	2021	Controlled	Regular	Unique_Item_Investigations	2	2	0
Uncovering the Intricacies of the Clinical Intake Assessment: How Clinicians Prioritize Information in Complex Contexts	The University of Chicago Press		University of Chicago Press Journals	Margaret M. O’Neill, Ora Nakash; 	2021-11-09	VoR	10.1086/715439						Journal of the Society for Social Work and Research				Journal	10.1086/jsswr	uchicago:jsswr		2334-2315	1948-822X												Article	2021	Controlled	Regular	Unique_Item_Requests	2	2	0
Uncovering the Intricacies of the Clinical Intake Assessment: How Clinicians Prioritize Information in Complex Contexts	The University of Chicago Press		University of Chicago Press Journals	Margaret M. O’Neill, Ora Nakash; 	2021-11-09	VoR	10.1086/715439						Journal of the Society for Social Work and Research				Journal	10.1086/jsswr	uchicago:jsswr		2334-2315	1948-822X												Article	2021	Controlled	Regular	Total_Item_Requests	2	2	0
Uncovering the Intricacies of the Clinical Intake Assessment: How Clinicians Prioritize Information in Complex Contexts	The University of Chicago Press		University of Chicago Press Journals	Margaret M. O’Neill, Ora Nakash; 	2021-11-09	VoR	10.1086/715439						Journal of the Society for Social Work and Research				Journal	10.1086/jsswr	uchicago:jsswr		2334-2315	1948-822X												Article	2021	Controlled	Regular	Total_Item_Investigations	2	2	0
