Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	physio:00015659
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-02T01:53:26Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Carbohydrate feedings and exercise performance: effect of initial muscle glycogen concentration	American Physiological Society		The American Physiological Society	D. L. Costill, G. K. McConell, H. Tanaka, J. J. Widrick, M. S. Hickey, W. J. Fink; 	1993-06-01	VoR	10.1152/jappl.1993.74.6.2998						Journal of Applied Physiology				Journal	10.1152/japplphysiol	physio:jappl		8750-7587	1522-1601												Article	1993	Controlled	Regular	Unique_Item_Requests	1	1	0
CHEMICAL CHANGES IN THE BLOOD AND THEIR CLINICAL SIGNIFICANCE	American Physiological Society		The American Physiological Society	Edward Muntwyler, Victor C. Myers; 	1940-01-01	VoR	10.1152/physrev.1940.20.1.1						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1940	Controlled	Regular	Unique_Item_Investigations	1	1	0
CHEMICAL CHANGES IN THE BLOOD AND THEIR CLINICAL SIGNIFICANCE	American Physiological Society		The American Physiological Society	Edward Muntwyler, Victor C. Myers; 	1940-01-01	VoR	10.1152/physrev.1940.20.1.1						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1940	Controlled	Regular	Total_Item_Requests	1	1	0
CHEMICAL CHANGES IN THE BLOOD AND THEIR CLINICAL SIGNIFICANCE	American Physiological Society		The American Physiological Society	Edward Muntwyler, Victor C. Myers; 	1940-01-01	VoR	10.1152/physrev.1940.20.1.1						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1940	Controlled	Regular	Total_Item_Investigations	1	1	0
CHEMICAL CHANGES IN THE BLOOD AND THEIR CLINICAL SIGNIFICANCE	American Physiological Society		The American Physiological Society	Edward Muntwyler, Victor C. Myers; 	1940-01-01	VoR	10.1152/physrev.1940.20.1.1						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	1940	Controlled	Regular	Unique_Item_Requests	1	1	0
Chronic stress inhibits growth and induces proteolytic mechanisms through two different nonoverlapping pathways in the skeletal muscle of a teleost fish	American Physiological Society		The American Physiological Society	Alfredo Molina, Björn Thrandur Björnsson, Cristián A. Valenzuela, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Luis Mercado, Rodrigo Zuloaga; 	2018-01-10	VoR	10.1152/ajpregu.00009.2017						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Chronic stress inhibits growth and induces proteolytic mechanisms through two different nonoverlapping pathways in the skeletal muscle of a teleost fish	American Physiological Society		The American Physiological Society	Alfredo Molina, Björn Thrandur Björnsson, Cristián A. Valenzuela, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Luis Mercado, Rodrigo Zuloaga; 	2018-01-10	VoR	10.1152/ajpregu.00009.2017						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2018	Controlled	Regular	Total_Item_Requests	1	1	0
Chronic stress inhibits growth and induces proteolytic mechanisms through two different nonoverlapping pathways in the skeletal muscle of a teleost fish	American Physiological Society		The American Physiological Society	Alfredo Molina, Björn Thrandur Björnsson, Cristián A. Valenzuela, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Luis Mercado, Rodrigo Zuloaga; 	2018-01-10	VoR	10.1152/ajpregu.00009.2017						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
Chronic stress inhibits growth and induces proteolytic mechanisms through two different nonoverlapping pathways in the skeletal muscle of a teleost fish	American Physiological Society		The American Physiological Society	Alfredo Molina, Björn Thrandur Björnsson, Cristián A. Valenzuela, Ingibjörg Eir Einarsdottir, Juan Antonio Valdés, Luis Mercado, Rodrigo Zuloaga; 	2018-01-10	VoR	10.1152/ajpregu.00009.2017						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Comparative nephron function in reptiles, birds, and mammals	American Physiological Society		The American Physiological Society	E. J. Braun, W. H. Dantzler; 	1980-09-01	VoR	10.1152/ajpregu.1980.239.3.R197						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1980	Controlled	Regular	Unique_Item_Investigations	1	1	0
Comparative nephron function in reptiles, birds, and mammals	American Physiological Society		The American Physiological Society	E. J. Braun, W. H. Dantzler; 	1980-09-01	VoR	10.1152/ajpregu.1980.239.3.R197						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1980	Controlled	Regular	Total_Item_Requests	1	1	0
Comparative nephron function in reptiles, birds, and mammals	American Physiological Society		The American Physiological Society	E. J. Braun, W. H. Dantzler; 	1980-09-01	VoR	10.1152/ajpregu.1980.239.3.R197						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1980	Controlled	Regular	Total_Item_Investigations	2	2	0
Comparative nephron function in reptiles, birds, and mammals	American Physiological Society		The American Physiological Society	E. J. Braun, W. H. Dantzler; 	1980-09-01	VoR	10.1152/ajpregu.1980.239.3.R197						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1980	Controlled	Regular	Unique_Item_Requests	1	1	0
Continuous measurement of blood flow in the superior sagittal sinus of the lamb	American Physiological Society		The American Physiological Society	A. M. Walker, C. Franzini, D. A. Grant, J. Wild; 	1995-08-01	VoR	10.1152/ajpregu.1995.269.2.R274						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1995	Controlled	Regular	Unique_Item_Investigations	1	1	0
Continuous measurement of blood flow in the superior sagittal sinus of the lamb	American Physiological Society		The American Physiological Society	A. M. Walker, C. Franzini, D. A. Grant, J. Wild; 	1995-08-01	VoR	10.1152/ajpregu.1995.269.2.R274						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1995	Controlled	Regular	Total_Item_Requests	2	2	0
Continuous measurement of blood flow in the superior sagittal sinus of the lamb	American Physiological Society		The American Physiological Society	A. M. Walker, C. Franzini, D. A. Grant, J. Wild; 	1995-08-01	VoR	10.1152/ajpregu.1995.269.2.R274						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1995	Controlled	Regular	Total_Item_Investigations	3	3	0
Continuous measurement of blood flow in the superior sagittal sinus of the lamb	American Physiological Society		The American Physiological Society	A. M. Walker, C. Franzini, D. A. Grant, J. Wild; 	1995-08-01	VoR	10.1152/ajpregu.1995.269.2.R274						American Journal of Physiology-Regulatory, Integrative and Comparative Physiology				Journal	10.1152/ajpregu	physio:ajpregu		0363-6119	1522-1490												Article	1995	Controlled	Regular	Unique_Item_Requests	1	1	0
Contracting C2C12 myotubes release CCL2 in an NF-κB-dependent manner to induce monocyte chemoattraction	American Physiological Society		The American Physiological Society	Amira Klip, Nicolas J. Pillon, Philip J. Bilan, Shouta Miyatake; 	2016-01-15	VoR	10.1152/ajpendo.00325.2015						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2016	Controlled	Regular	Unique_Item_Investigations	3	3	0
Contracting C2C12 myotubes release CCL2 in an NF-κB-dependent manner to induce monocyte chemoattraction	American Physiological Society		The American Physiological Society	Amira Klip, Nicolas J. Pillon, Philip J. Bilan, Shouta Miyatake; 	2016-01-15	VoR	10.1152/ajpendo.00325.2015						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2016	Controlled	Regular	Total_Item_Requests	4	4	0
Contracting C2C12 myotubes release CCL2 in an NF-κB-dependent manner to induce monocyte chemoattraction	American Physiological Society		The American Physiological Society	Amira Klip, Nicolas J. Pillon, Philip J. Bilan, Shouta Miyatake; 	2016-01-15	VoR	10.1152/ajpendo.00325.2015						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2016	Controlled	Regular	Total_Item_Investigations	4	4	0
Contracting C2C12 myotubes release CCL2 in an NF-κB-dependent manner to induce monocyte chemoattraction	American Physiological Society		The American Physiological Society	Amira Klip, Nicolas J. Pillon, Philip J. Bilan, Shouta Miyatake; 	2016-01-15	VoR	10.1152/ajpendo.00325.2015						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2016	Controlled	Regular	Unique_Item_Requests	3	3	0
Creatine and Creatinine Metabolism	American Physiological Society		The American Physiological Society	Markus Wyss, Rima Kaddurah-Daouk; 	2000-07-01	VoR	10.1152/physrev.2000.80.3.1107						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2000	Controlled	Regular	Unique_Item_Investigations	1	1	0
Creatine and Creatinine Metabolism	American Physiological Society		The American Physiological Society	Markus Wyss, Rima Kaddurah-Daouk; 	2000-07-01	VoR	10.1152/physrev.2000.80.3.1107						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2000	Controlled	Regular	Total_Item_Requests	1	1	0
Creatine and Creatinine Metabolism	American Physiological Society		The American Physiological Society	Markus Wyss, Rima Kaddurah-Daouk; 	2000-07-01	VoR	10.1152/physrev.2000.80.3.1107						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2000	Controlled	Regular	Total_Item_Investigations	1	1	0
Creatine and Creatinine Metabolism	American Physiological Society		The American Physiological Society	Markus Wyss, Rima Kaddurah-Daouk; 	2000-07-01	VoR	10.1152/physrev.2000.80.3.1107						Physiological Reviews				Journal	10.1152/physrev	physio:physrev		0031-9333	1522-1210												Article	2000	Controlled	Regular	Unique_Item_Requests	1	1	0
Creatine synthesis: hepatic metabolism of guanidinoacetate and creatine in the rat in vitro and in vivo	American Physiological Society		The American Physiological Society	Itzhak Nissim, John T. Brosnan, Margaret E. Brosnan, Robin P. da Silva; 	2009-02-01	VoR	10.1152/ajpendo.90547.2008						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2009	Controlled	Regular	Unique_Item_Investigations	1	1	0
Creatine synthesis: hepatic metabolism of guanidinoacetate and creatine in the rat in vitro and in vivo	American Physiological Society		The American Physiological Society	Itzhak Nissim, John T. Brosnan, Margaret E. Brosnan, Robin P. da Silva; 	2009-02-01	VoR	10.1152/ajpendo.90547.2008						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2009	Controlled	Regular	Total_Item_Requests	1	1	0
Creatine synthesis: hepatic metabolism of guanidinoacetate and creatine in the rat in vitro and in vivo	American Physiological Society		The American Physiological Society	Itzhak Nissim, John T. Brosnan, Margaret E. Brosnan, Robin P. da Silva; 	2009-02-01	VoR	10.1152/ajpendo.90547.2008						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2009	Controlled	Regular	Total_Item_Investigations	1	1	0
Creatine synthesis: hepatic metabolism of guanidinoacetate and creatine in the rat in vitro and in vivo	American Physiological Society		The American Physiological Society	Itzhak Nissim, John T. Brosnan, Margaret E. Brosnan, Robin P. da Silva; 	2009-02-01	VoR	10.1152/ajpendo.90547.2008						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2009	Controlled	Regular	Unique_Item_Requests	1	1	0
Critical role of bicarbonate in calcium release from bone	American Physiological Society		The American Physiological Society	D. A. Bushinsky, N. E. Sessler; 	1992-09-01	VoR	10.1152/ajprenal.1992.263.3.F510						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	1992	Controlled	Regular	Unique_Item_Investigations	2	2	0
Critical role of bicarbonate in calcium release from bone	American Physiological Society		The American Physiological Society	D. A. Bushinsky, N. E. Sessler; 	1992-09-01	VoR	10.1152/ajprenal.1992.263.3.F510						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	1992	Controlled	Regular	Total_Item_Requests	2	2	0
Critical role of bicarbonate in calcium release from bone	American Physiological Society		The American Physiological Society	D. A. Bushinsky, N. E. Sessler; 	1992-09-01	VoR	10.1152/ajprenal.1992.263.3.F510						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	1992	Controlled	Regular	Total_Item_Investigations	3	3	0
Critical role of bicarbonate in calcium release from bone	American Physiological Society		The American Physiological Society	D. A. Bushinsky, N. E. Sessler; 	1992-09-01	VoR	10.1152/ajprenal.1992.263.3.F510						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	1992	Controlled	Regular	Unique_Item_Requests	2	2	0
Deconstructing metabolic inflammation using cellular systems	American Physiological Society		The American Physiological Society	Amira Klip, Kenny L. Chan, Marciane Milanski, Nicolas J. Pillon, Parastoo Boroumand, Philip J. Bilan; 	2017-04-04	VoR	10.1152/ajpendo.00039.2017						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Deconstructing metabolic inflammation using cellular systems	American Physiological Society		The American Physiological Society	Amira Klip, Kenny L. Chan, Marciane Milanski, Nicolas J. Pillon, Parastoo Boroumand, Philip J. Bilan; 	2017-04-04	VoR	10.1152/ajpendo.00039.2017						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2017	Controlled	Regular	Total_Item_Requests	1	1	0
Deconstructing metabolic inflammation using cellular systems	American Physiological Society		The American Physiological Society	Amira Klip, Kenny L. Chan, Marciane Milanski, Nicolas J. Pillon, Parastoo Boroumand, Philip J. Bilan; 	2017-04-04	VoR	10.1152/ajpendo.00039.2017						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
Deconstructing metabolic inflammation using cellular systems	American Physiological Society		The American Physiological Society	Amira Klip, Kenny L. Chan, Marciane Milanski, Nicolas J. Pillon, Parastoo Boroumand, Philip J. Bilan; 	2017-04-04	VoR	10.1152/ajpendo.00039.2017						American Journal of Physiology-Endocrinology and Metabolism				Journal	10.1152/ajpendo	physio:ajpendo		0193-1849	1522-1555												Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Depolarization-induced slow Ca2+ transients stimulate transcription of IL-6 gene in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Juan Antonio Iturrieta, Nevenka Juretić, Nora Riveros, Paola García-Huidobro; 	2006-05-01	VoR	10.1152/ajpcell.00449.2005						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2006	Controlled	Regular	Unique_Item_Investigations	1	1	0
Depolarization-induced slow Ca2+ transients stimulate transcription of IL-6 gene in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Juan Antonio Iturrieta, Nevenka Juretić, Nora Riveros, Paola García-Huidobro; 	2006-05-01	VoR	10.1152/ajpcell.00449.2005						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2006	Controlled	Regular	Total_Item_Requests	1	1	0
Depolarization-induced slow Ca2+ transients stimulate transcription of IL-6 gene in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Juan Antonio Iturrieta, Nevenka Juretić, Nora Riveros, Paola García-Huidobro; 	2006-05-01	VoR	10.1152/ajpcell.00449.2005						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2006	Controlled	Regular	Total_Item_Investigations	1	1	0
Depolarization-induced slow Ca2+ transients stimulate transcription of IL-6 gene in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Juan Antonio Iturrieta, Nevenka Juretić, Nora Riveros, Paola García-Huidobro; 	2006-05-01	VoR	10.1152/ajpcell.00449.2005						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2006	Controlled	Regular	Unique_Item_Requests	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Francisco Torres, Jorge Pineda, Juan Rı́os, Maria Angélica Carrasco, Marioly Müller, Nora Riveros, Soledad Lantadilla; 	2003-06-01	VoR	10.1152/ajpcell.00117.2002						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2003	Controlled	Regular	Unique_Item_Investigations	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Francisco Torres, Jorge Pineda, Juan Rı́os, Maria Angélica Carrasco, Marioly Müller, Nora Riveros, Soledad Lantadilla; 	2003-06-01	VoR	10.1152/ajpcell.00117.2002						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2003	Controlled	Regular	Total_Item_Requests	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Francisco Torres, Jorge Pineda, Juan Rı́os, Maria Angélica Carrasco, Marioly Müller, Nora Riveros, Soledad Lantadilla; 	2003-06-01	VoR	10.1152/ajpcell.00117.2002						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2003	Controlled	Regular	Total_Item_Investigations	1	1	0
Depolarization-induced slow calcium transients activate early genes in skeletal muscle cells	American Physiological Society		The American Physiological Society	Enrique Jaimovich, Francisco Torres, Jorge Pineda, Juan Rı́os, Maria Angélica Carrasco, Marioly Müller, Nora Riveros, Soledad Lantadilla; 	2003-06-01	VoR	10.1152/ajpcell.00117.2002						American Journal of Physiology-Cell Physiology				Journal	10.1152/ajpcell	physio:ajpcell		0363-6143	1522-1563												Article	2003	Controlled	Regular	Unique_Item_Requests	1	1	0
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	Kumar Sharma, Peter McCue, Stephen R. Dunn; 	2003-06-01	VoR	10.1152/ajprenal.00315.2002						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2003	Controlled	Regular	Unique_Item_Investigations	1	1	0
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	Kumar Sharma, Peter McCue, Stephen R. Dunn; 	2003-06-01	VoR	10.1152/ajprenal.00315.2002						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2003	Controlled	Regular	Total_Item_Requests	1	1	0
Diabetic kidney disease in the db/dbmouse	American Physiological Society		The American Physiological Society	Kumar Sharma, Peter McCue, Stephen R. Dunn; 	2003-06-01	VoR	10.1152/ajprenal.00315.2002						American Journal of Physiology-Renal Physiology				Journal	10.1152/ajprenal	physio:ajprenal		1931-857X	1522-1466												Article	2003	Controlled	Regular	Total_Item_Investigations	1	1	0
