Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:31Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2015	Controlled	Regular	Total_Item_Investigations	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2015	Controlled	Regular	Unique_Item_Investigations	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2018	Controlled	Regular	Total_Item_Requests	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2018	Controlled	Regular	Total_Item_Investigations	3	3	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2018	Controlled	Regular	Unique_Item_Investigations	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	5	5	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	7	7	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	7	7	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	5	5	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	5	5	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	5	5	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	OA_Gold	Regular	Total_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	Controlled	Regular	Unique_Item_Requests	7	7	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	Controlled	Regular	Total_Item_Requests	14	14	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	14	14	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356		0944-1344	1614-7499		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	7	7	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	13	13	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2023	Controlled	Regular	Total_Item_Requests	20	20	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	20	20	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	13	13	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2024	Controlled	Regular	Total_Item_Requests	3	3	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2024	Controlled	Regular	Total_Item_Investigations	3	3	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356			1614-7499		Journal	Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Environmental Science and Pollution Research - International	Ecomed		SpringerLink		SN:11356		0944-1344	1614-7499		Journal	Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
Environmental Science and Pollution Research - International	Ecomed		SpringerLink		SN:11356		0944-1344	1614-7499		Journal	Article	2007	Controlled	Regular	Total_Item_Requests	1	1	0
Environmental Science and Pollution Research - International	Ecomed		SpringerLink		SN:11356		0944-1344	1614-7499		Journal	Article	2007	Controlled	Regular	Total_Item_Investigations	2	2	0
Environmental Science and Pollution Research - International	Ecomed		SpringerLink		SN:11356		0944-1344	1614-7499		Journal	Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Environmental Sciences Europe	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12302.2190-4715	SN:12302			2190-4715		Journal	Article	2024	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Environmental Sciences Europe	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12302.2190-4715	SN:12302			2190-4715		Journal	Article	2024	OA_Gold	Regular	Total_Item_Requests	3	3	0
Environmental Sciences Europe	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12302.2190-4715	SN:12302			2190-4715		Journal	Article	2024	OA_Gold	Regular	Total_Item_Investigations	4	4	0
Environmental Sciences Europe	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12302.2190-4715	SN:12302			2190-4715		Journal	Article	2024	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
Environmental Sustainability	Springer Singapore		SpringerLink		SN:42398			2523-8922		Journal	Article	2020	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Environmental Sustainability	Springer Singapore		SpringerLink		SN:42398			2523-8922		Journal	Article	2020	OA_Gold	Regular	Total_Item_Requests	2	2	0
Environmental Sustainability	Springer Singapore		SpringerLink		SN:42398			2523-8922		Journal	Article	2020	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Environmental Sustainability	Springer Singapore		SpringerLink		SN:42398			2523-8922		Journal	Article	2020	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Esophagus	Springer-Verlag		SpringerLink		SN:10388		1612-9059	1612-9067		Journal	Article	2006	Controlled	Regular	Unique_Item_Requests	1	1	0
Esophagus	Springer-Verlag		SpringerLink		SN:10388		1612-9059	1612-9067		Journal	Article	2006	Controlled	Regular	Total_Item_Requests	1	1	0
Esophagus	Springer-Verlag		SpringerLink		SN:10388		1612-9059	1612-9067		Journal	Article	2006	Controlled	Regular	Total_Item_Investigations	2	2	0
Esophagus	Springer-Verlag		SpringerLink		SN:10388		1612-9059	1612-9067		Journal	Article	2006	Controlled	Regular	Unique_Item_Investigations	1	1	0
Essential Tools for Water Resources Analysis, Planning, and Management	Springer Singapore		SpringerLink	10.1007/978-981-33-4295-8	SN:10.1007/978-981-33-4295-8	978-981-33-4295-8	2364-6934	2364-8198		Book	Chapter	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Essential Tools for Water Resources Analysis, Planning, and Management	Springer Singapore		SpringerLink	10.1007/978-981-33-4295-8	SN:10.1007/978-981-33-4295-8	978-981-33-4295-8	2364-6934	2364-8198		Book	Chapter	2021	Controlled	Regular	Total_Item_Requests	2	2	0
Essential Tools for Water Resources Analysis, Planning, and Management	Springer Singapore		SpringerLink	10.1007/978-981-33-4295-8	SN:10.1007/978-981-33-4295-8	978-981-33-4295-8	2364-6934	2364-8198		Book	Chapter	2021	Controlled	Regular	Total_Item_Investigations	2	2	0
Essential Tools for Water Resources Analysis, Planning, and Management	Springer Singapore		SpringerLink	10.1007/978-981-33-4295-8	SN:10.1007/978-981-33-4295-8	978-981-33-4295-8	2364-6934	2364-8198		Book	Chapter	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Essential Tools for Water Resources Analysis, Planning, and Management	Springer Singapore		SpringerLink	10.1007/978-981-33-4295-8	SN:10.1007/978-981-33-4295-8	978-981-33-4295-8	2364-6934	2364-8198		Book		2021	Controlled	Regular	Unique_Title_Investigations	1	1	0
Essential Tools for Water Resources Analysis, Planning, and Management	Springer Singapore		SpringerLink	10.1007/978-981-33-4295-8	SN:10.1007/978-981-33-4295-8	978-981-33-4295-8	2364-6934	2364-8198		Book		2021	Controlled	Regular	Unique_Title_Requests	1	1	0
Essentials of Tissue Banking	Springer Netherlands		SpringerLink	10.1007/978-90-481-9142-0	SN:10.1007/978-90-481-9142-0	978-90-481-9142-0				Book		2010	Controlled	Regular	Unique_Title_Investigations	3	3	0
Essentials of Tissue Banking	Springer Netherlands		SpringerLink	10.1007/978-90-481-9142-0	SN:10.1007/978-90-481-9142-0	978-90-481-9142-0				Book	Chapter	2010	Controlled	Regular	No_License	3	3	0
Essentials of Tissue Banking	Springer Netherlands		SpringerLink	10.1007/978-90-481-9142-0	SN:10.1007/978-90-481-9142-0	978-90-481-9142-0				Book	Chapter	2010	Controlled	Regular	Total_Item_Investigations	3	3	0
Essentials of Tissue Banking	Springer Netherlands		SpringerLink	10.1007/978-90-481-9142-0	SN:10.1007/978-90-481-9142-0	978-90-481-9142-0				Book	Chapter	2010	Controlled	Regular	Unique_Item_Investigations	3	3	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2006	Controlled	Regular	Unique_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2006	Controlled	Regular	Total_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2006	Controlled	Regular	Total_Item_Investigations	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2006	Controlled	Regular	Unique_Item_Investigations	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2010	Controlled	Regular	Unique_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2010	Controlled	Regular	Total_Item_Requests	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2010	Controlled	Regular	Total_Item_Investigations	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2010	Controlled	Regular	Unique_Item_Investigations	1	1	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2012	Controlled	Regular	Unique_Item_Requests	2	2	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2012	Controlled	Regular	Total_Item_Requests	3	3	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2012	Controlled	Regular	Total_Item_Investigations	3	3	0
Estuaries and Coasts	Springer-Verlag		SpringerLink		SN:12237		1559-2723	1559-2731		Journal	Article	2012	Controlled	Regular	Unique_Item_Investigations	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2014	Controlled	Regular	Unique_Item_Requests	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2014	Controlled	Regular	Total_Item_Requests	3	3	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2014	Controlled	Regular	Total_Item_Investigations	3	3	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2014	Controlled	Regular	Unique_Item_Investigations	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2015	Controlled	Regular	Unique_Item_Requests	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2015	Controlled	Regular	Total_Item_Requests	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2015	Controlled	Regular	Total_Item_Investigations	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2015	Controlled	Regular	Unique_Item_Investigations	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2016	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2016	OA_Gold	Regular	Total_Item_Requests	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2016	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2016	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2020	Controlled	Regular	Unique_Item_Requests	1	1	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2020	Controlled	Regular	Total_Item_Requests	1	1	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	1	1	0
Estuaries and Coasts	Springer US		SpringerLink	10.1007/12237.1559-2731	SN:12237		1559-2723	1559-2731		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ethical Theory and Moral Practice	Kluwer Academic Publishers		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2001	Controlled	Regular	Unique_Item_Requests	1	1	0
Ethical Theory and Moral Practice	Kluwer Academic Publishers		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2001	Controlled	Regular	Total_Item_Requests	1	1	0
Ethical Theory and Moral Practice	Kluwer Academic Publishers		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2001	Controlled	Regular	Total_Item_Investigations	1	1	0
Ethical Theory and Moral Practice	Kluwer Academic Publishers		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2001	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ethical Theory and Moral Practice	Springer Netherlands		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2013	Controlled	Regular	Unique_Item_Requests	1	1	0
Ethical Theory and Moral Practice	Springer Netherlands		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2013	Controlled	Regular	Total_Item_Requests	2	2	0
Ethical Theory and Moral Practice	Springer Netherlands		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2013	Controlled	Regular	Total_Item_Investigations	2	2	0
Ethical Theory and Moral Practice	Springer Netherlands		SpringerLink		SN:10677		1386-2820	1572-8447		Journal	Article	2013	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ethics, Governance, and Policies in Artificial Intelligence	Springer International Publishing		SpringerLink	10.1007/978-3-030-81907-1	SN:10.1007/978-3-030-81907-1	978-3-030-81907-1	0921-8599	2542-8349		Book		2021	Controlled	Regular	Unique_Title_Investigations	1	1	0
Ethics, Governance, and Policies in Artificial Intelligence	Springer International Publishing		SpringerLink	10.1007/978-3-030-81907-1	SN:10.1007/978-3-030-81907-1	978-3-030-81907-1	0921-8599	2542-8349		Book	Chapter	2021	Controlled	Regular	No_License	1	1	0
Ethics, Governance, and Policies in Artificial Intelligence	Springer International Publishing		SpringerLink	10.1007/978-3-030-81907-1	SN:10.1007/978-3-030-81907-1	978-3-030-81907-1	0921-8599	2542-8349		Book	Chapter	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Ethics, Governance, and Policies in Artificial Intelligence	Springer International Publishing		SpringerLink	10.1007/978-3-030-81907-1	SN:10.1007/978-3-030-81907-1	978-3-030-81907-1	0921-8599	2542-8349		Book	Chapter	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Europe at the Dawn of the Millennium	Palgrave Macmillan UK		SpringerLink	10.1057/9780230377189	SN:10.1057/9780230377189	978-0-230-37718-9				Book		1997	Controlled	Regular	Unique_Title_Investigations	2	2	0
Europe at the Dawn of the Millennium	Palgrave Macmillan UK		SpringerLink	10.1057/9780230377189	SN:10.1057/9780230377189	978-0-230-37718-9				Book	Chapter	1997	Controlled	Regular	No_License	2	2	0
Europe at the Dawn of the Millennium	Palgrave Macmillan UK		SpringerLink	10.1057/9780230377189	SN:10.1057/9780230377189	978-0-230-37718-9				Book	Chapter	1997	Controlled	Regular	Total_Item_Investigations	2	2	0
Europe at the Dawn of the Millennium	Palgrave Macmillan UK		SpringerLink	10.1057/9780230377189	SN:10.1057/9780230377189	978-0-230-37718-9				Book	Chapter	1997	Controlled	Regular	Unique_Item_Investigations	2	2	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2001	Controlled	Regular	Unique_Item_Requests	1	1	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2001	Controlled	Regular	Total_Item_Requests	1	1	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2001	Controlled	Regular	Total_Item_Investigations	2	2	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2001	Controlled	Regular	Unique_Item_Investigations	1	1	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2013	Controlled	Regular	Unique_Item_Requests	1	1	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2013	Controlled	Regular	Total_Item_Requests	2	2	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2013	Controlled	Regular	Total_Item_Investigations	2	2	0
European Archives of Oto-Rhino-Laryngology	Springer-Verlag		SpringerLink		SN:405		0937-4477	1434-4726		Journal	Article	2013	Controlled	Regular	Unique_Item_Investigations	1	1	0
European Child & Adolescent Psychiatry	Springer-Verlag		SpringerLink		SN:787		1018-8827	1435-165X		Journal	Article	2013	Controlled	Regular	Unique_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer-Verlag		SpringerLink		SN:787		1018-8827	1435-165X		Journal	Article	2013	Controlled	Regular	Total_Item_Requests	3	3	0
European Child & Adolescent Psychiatry	Springer-Verlag		SpringerLink		SN:787		1018-8827	1435-165X		Journal	Article	2013	Controlled	Regular	Total_Item_Investigations	3	3	0
European Child & Adolescent Psychiatry	Springer-Verlag		SpringerLink		SN:787		1018-8827	1435-165X		Journal	Article	2013	Controlled	Regular	Unique_Item_Investigations	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2020	Controlled	Regular	Unique_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2020	Controlled	Regular	Total_Item_Requests	3	3	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	3	3	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	OA_Gold	Regular	Total_Item_Requests	4	4	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	OA_Gold	Regular	Total_Item_Investigations	4	4	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
European Child & Adolescent Psychiatry	Springer Berlin Heidelberg		SpringerLink	10.1007/787.1435-165X	SN:787		1018-8827	1435-165X		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
European Food Research and Technology	Springer-Verlag		SpringerLink		SN:217		1438-2377	1438-2385		Journal	Article	2004	Controlled	Regular	Unique_Item_Requests	1	1	0
European Food Research and Technology	Springer-Verlag		SpringerLink		SN:217		1438-2377	1438-2385		Journal	Article	2004	Controlled	Regular	Total_Item_Requests	1	1	0
