Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	mal:8252134
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:50:05Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Avoiding Ableist Language: Suggestions for Autism Researchers	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Jessica Nina Lester, Noah J. Sasson, Steven K. Kapp, Kristen Bottema-Beutel, Brittany N. Hand; 	2021-03-18	VoR	10.1089/aut.2020.0014						Autism in Adulthood				Journal	10.1089/aut	mal:aut		2573-9581	2573-959X												Article	2021	OA_Gold	Regular	Unique_Item_Investigations	3	3	0
Avoiding Ableist Language: Suggestions for Autism Researchers	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Jessica Nina Lester, Noah J. Sasson, Steven K. Kapp, Kristen Bottema-Beutel, Brittany N. Hand; 	2021-03-18	VoR	10.1089/aut.2020.0014						Autism in Adulthood				Journal	10.1089/aut	mal:aut		2573-9581	2573-959X												Article	2021	OA_Gold	Regular	Unique_Item_Requests	3	3	0
Avoiding Ableist Language: Suggestions for Autism Researchers	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Jessica Nina Lester, Noah J. Sasson, Steven K. Kapp, Kristen Bottema-Beutel, Brittany N. Hand; 	2021-03-18	VoR	10.1089/aut.2020.0014						Autism in Adulthood				Journal	10.1089/aut	mal:aut		2573-9581	2573-959X												Article	2021	OA_Gold	Regular	Total_Item_Requests	5	5	0
Avoiding Ableist Language: Suggestions for Autism Researchers	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Jessica Nina Lester, Noah J. Sasson, Steven K. Kapp, Kristen Bottema-Beutel, Brittany N. Hand; 	2021-03-18	VoR	10.1089/aut.2020.0014						Autism in Adulthood				Journal	10.1089/aut	mal:aut		2573-9581	2573-959X												Article	2021	OA_Gold	Regular	Total_Item_Investigations	5	5	0
Bioelectricity: A Top-Down Control Model to Promote More Effective Aging Interventions	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Benjamin Anderson; 	2023-06-19	VoR	10.1089/bioe.2023.0013						Bioelectricity				Journal	10.1089/bioe	mal:bioe		2576-3105	2576-3113												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Bioelectricity: A Top-Down Control Model to Promote More Effective Aging Interventions	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Benjamin Anderson; 	2023-06-19	VoR	10.1089/bioe.2023.0013						Bioelectricity				Journal	10.1089/bioe	mal:bioe		2576-3105	2576-3113												Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
Bridging Knowledge Gaps in Anaphylaxis Management Through a Video-Based Educational Tool	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Matthieu Vincent, Jennifer Gerdts, Reza Alizadehfar, Xun Zhang, Judy Morris, Vanessa Gadoury-Lévesque, Adam Byrne, Bahar Torabi, Moshe Ben-Shoshan, Christine McCusker, Jumanah Karim, Sarah De Schryver, Sofianne Gabrielli; 	2022-12-15	VoR	10.1089/ped.2022.0152						Pediatric Allergy, Immunology, and Pulmonology				Journal	10.1089/ped	mal:ped		2151-321X	2151-3228												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Bridging Knowledge Gaps in Anaphylaxis Management Through a Video-Based Educational Tool	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Matthieu Vincent, Jennifer Gerdts, Reza Alizadehfar, Xun Zhang, Judy Morris, Vanessa Gadoury-Lévesque, Adam Byrne, Bahar Torabi, Moshe Ben-Shoshan, Christine McCusker, Jumanah Karim, Sarah De Schryver, Sofianne Gabrielli; 	2022-12-15	VoR	10.1089/ped.2022.0152						Pediatric Allergy, Immunology, and Pulmonology				Journal	10.1089/ped	mal:ped		2151-321X	2151-3228												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Care Needs of Adolescents and Young Adults with Cancer Undergoing Active Treatment in South Korea: A Mixed Methods Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Choong-Kun Lee, Minkyu Jung, Seung Min Hahn, Sun Young Rha, Jung Woo Han, Seung-Hoon Beom, Chuhl Joo Lyu, Hyeju Jang, Hyeseon Yun, Mina Park, Seung Yeon Kwon; 	2023-06-14	VoR	10.1089/jayao.2022.0030						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Care Needs of Adolescents and Young Adults with Cancer Undergoing Active Treatment in South Korea: A Mixed Methods Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Choong-Kun Lee, Minkyu Jung, Seung Min Hahn, Sun Young Rha, Jung Woo Han, Seung-Hoon Beom, Chuhl Joo Lyu, Hyeju Jang, Hyeseon Yun, Mina Park, Seung Yeon Kwon; 	2023-06-14	VoR	10.1089/jayao.2022.0030						Journal of Adolescent and Young Adult Oncology				Journal	10.1089/jayao	mal:jayao		2156-5333	2156-535X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Cultural Beliefs and Traditional Practices During Pregnancy, Child Birth, and the Postpartum Period in East Gojjam Zone, Northwest Ethiopia: A Qualitative Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Bewket Yeserah Aynalem, Yibelu Bazezew Bitewa, Misganaw Fikrie Melesse; 	2023-08-16	VoR	10.1089/whr.2023.0024						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Cultural Beliefs and Traditional Practices During Pregnancy, Child Birth, and the Postpartum Period in East Gojjam Zone, Northwest Ethiopia: A Qualitative Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Bewket Yeserah Aynalem, Yibelu Bazezew Bitewa, Misganaw Fikrie Melesse; 	2023-08-16	VoR	10.1089/whr.2023.0024						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Cultural Beliefs and Traditional Practices During Pregnancy, Child Birth, and the Postpartum Period in East Gojjam Zone, Northwest Ethiopia: A Qualitative Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Bewket Yeserah Aynalem, Yibelu Bazezew Bitewa, Misganaw Fikrie Melesse; 	2023-08-16	VoR	10.1089/whr.2023.0024						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2023	OA_Gold	Regular	Total_Item_Requests	1	1	0
Cultural Beliefs and Traditional Practices During Pregnancy, Child Birth, and the Postpartum Period in East Gojjam Zone, Northwest Ethiopia: A Qualitative Study	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Bewket Yeserah Aynalem, Yibelu Bazezew Bitewa, Misganaw Fikrie Melesse; 	2023-08-16	VoR	10.1089/whr.2023.0024						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Effect of TRIS and Bicarbonate as Buffers on Anesthetic Efficacy of Tricaine Methane Sulfonate in Zebrafish (Danio rerio)	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Collins Kamunde, Jonathan Spears, E. Don Stevens; 	2014-12-03	VoR	10.1089/zeb.2014.0975						Zebrafish				Journal	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542												Article	2014	Controlled	Regular	No_License	3	3	0
Effect of TRIS and Bicarbonate as Buffers on Anesthetic Efficacy of Tricaine Methane Sulfonate in Zebrafish (Danio rerio)	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Collins Kamunde, Jonathan Spears, E. Don Stevens; 	2014-12-03	VoR	10.1089/zeb.2014.0975						Zebrafish				Journal	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Effect of TRIS and Bicarbonate as Buffers on Anesthetic Efficacy of Tricaine Methane Sulfonate in Zebrafish (Danio rerio)	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Collins Kamunde, Jonathan Spears, E. Don Stevens; 	2014-12-03	VoR	10.1089/zeb.2014.0975						Zebrafish				Journal	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542												Article	2014	Controlled	Regular	Total_Item_Investigations	2	2	0
End-of-Life Care Education in Pediatric Critical Care Medicine Fellowship Programs: Exploring Fellow and Program Director Perspectives	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Alyssa A. Middleton, Eleanor B. Peterson, Kelly A. Lyons, Alyssa A. Farley, Natalie E. Henderson; 	2023-08-31	VoR	10.1089/jpm.2022.0397						Journal of Palliative Medicine				Journal	10.1089/jpm.39	mal:jpm		1096-6218	1557-7740												Article	2023	Controlled	Regular	No_License	1	1	0
End-of-Life Care Education in Pediatric Critical Care Medicine Fellowship Programs: Exploring Fellow and Program Director Perspectives	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Alyssa A. Middleton, Eleanor B. Peterson, Kelly A. Lyons, Alyssa A. Farley, Natalie E. Henderson; 	2023-08-31	VoR	10.1089/jpm.2022.0397						Journal of Palliative Medicine				Journal	10.1089/jpm.39	mal:jpm		1096-6218	1557-7740												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
End-of-Life Care Education in Pediatric Critical Care Medicine Fellowship Programs: Exploring Fellow and Program Director Perspectives	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Alyssa A. Middleton, Eleanor B. Peterson, Kelly A. Lyons, Alyssa A. Farley, Natalie E. Henderson; 	2023-08-31	VoR	10.1089/jpm.2022.0397						Journal of Palliative Medicine				Journal	10.1089/jpm.39	mal:jpm		1096-6218	1557-7740												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Epithelialization in Wound Healing: A Comprehensive Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Andrew Sawaya, Marjana Tomic-Canic, Natalie C. Yin, Horacio Ramirez, Olivera Stojadinovic, Rivkah R. Isseroff, Shailee B. Patel, Irena Pastar, Aron G. Nusbaum, Laiqua Khalid; 	2014-07-09	VoR	10.1089/wound.2013.0473						Advances in Wound Care				Journal	10.1089/wound	mal:wound		2162-1918	2162-1934												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Epithelialization in Wound Healing: A Comprehensive Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Andrew Sawaya, Marjana Tomic-Canic, Natalie C. Yin, Horacio Ramirez, Olivera Stojadinovic, Rivkah R. Isseroff, Shailee B. Patel, Irena Pastar, Aron G. Nusbaum, Laiqua Khalid; 	2014-07-09	VoR	10.1089/wound.2013.0473						Advances in Wound Care				Journal	10.1089/wound	mal:wound		2162-1918	2162-1934												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
Epithelialization in Wound Healing: A Comprehensive Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Andrew Sawaya, Marjana Tomic-Canic, Natalie C. Yin, Horacio Ramirez, Olivera Stojadinovic, Rivkah R. Isseroff, Shailee B. Patel, Irena Pastar, Aron G. Nusbaum, Laiqua Khalid; 	2014-07-09	VoR	10.1089/wound.2013.0473						Advances in Wound Care				Journal	10.1089/wound	mal:wound		2162-1918	2162-1934												Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
Epithelialization in Wound Healing: A Comprehensive Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Andrew Sawaya, Marjana Tomic-Canic, Natalie C. Yin, Horacio Ramirez, Olivera Stojadinovic, Rivkah R. Isseroff, Shailee B. Patel, Irena Pastar, Aron G. Nusbaum, Laiqua Khalid; 	2014-07-09	VoR	10.1089/wound.2013.0473						Advances in Wound Care				Journal	10.1089/wound	mal:wound		2162-1918	2162-1934												Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
Evaluating Potential Anxiolytic Effects of Minor Cannabinoids and Terpenes After Acute and Chronic Oral Administration in Rats	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Catherine F. Moore, Elise M. Weerts, Timothy W. Lefever, Bryan W. Jenkins, Dan Covey, Jacob D. McDonald, Marcel O. Bonn-Miller; 	2023-09-15	VoR	10.1089/can.2023.0083						Cannabis and Cannabinoid Research				Journal	10.1089/can	mal:can		2578-5125	2378-8763												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Evaluating Potential Anxiolytic Effects of Minor Cannabinoids and Terpenes After Acute and Chronic Oral Administration in Rats	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Catherine F. Moore, Elise M. Weerts, Timothy W. Lefever, Bryan W. Jenkins, Dan Covey, Jacob D. McDonald, Marcel O. Bonn-Miller; 	2023-09-15	VoR	10.1089/can.2023.0083						Cannabis and Cannabinoid Research				Journal	10.1089/can	mal:can		2578-5125	2378-8763												Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Evaluating Potential Anxiolytic Effects of Minor Cannabinoids and Terpenes After Acute and Chronic Oral Administration in Rats	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Catherine F. Moore, Elise M. Weerts, Timothy W. Lefever, Bryan W. Jenkins, Dan Covey, Jacob D. McDonald, Marcel O. Bonn-Miller; 	2023-09-15	VoR	10.1089/can.2023.0083						Cannabis and Cannabinoid Research				Journal	10.1089/can	mal:can		2578-5125	2378-8763												Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Evaluating Potential Anxiolytic Effects of Minor Cannabinoids and Terpenes After Acute and Chronic Oral Administration in Rats	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Catherine F. Moore, Elise M. Weerts, Timothy W. Lefever, Bryan W. Jenkins, Dan Covey, Jacob D. McDonald, Marcel O. Bonn-Miller; 	2023-09-15	VoR	10.1089/can.2023.0083						Cannabis and Cannabinoid Research				Journal	10.1089/can	mal:can		2578-5125	2378-8763												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Factors Associated with Experiences of Gender-Affirming Health Care: A Systematic Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Jamie D. Howell, Rebecca Maguire; 	2023-02-08	VoR	10.1089/trgh.2021.0033						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Factors Associated with Experiences of Gender-Affirming Health Care: A Systematic Review	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Jamie D. Howell, Rebecca Maguire; 	2023-02-08	VoR	10.1089/trgh.2021.0033						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Gender Dysphoria in Adults: An Overview and Primer for Psychiatrists	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Eli Coleman, Jeremy D. Kidd, William Byne, Jack Pula, Richard R. Pleak, Heino F.L. Meyer-Bahlburg, A. Evan Eyler, Dan H. Karasic; 	2018-12-18	VoR	10.1089/trgh.2017.0053						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2018	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
Gender Dysphoria in Adults: An Overview and Primer for Psychiatrists	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Eli Coleman, Jeremy D. Kidd, William Byne, Jack Pula, Richard R. Pleak, Heino F.L. Meyer-Bahlburg, A. Evan Eyler, Dan H. Karasic; 	2018-12-18	VoR	10.1089/trgh.2017.0053						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2018	OA_Gold	Regular	Unique_Item_Requests	2	2	0
Gender Dysphoria in Adults: An Overview and Primer for Psychiatrists	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Eli Coleman, Jeremy D. Kidd, William Byne, Jack Pula, Richard R. Pleak, Heino F.L. Meyer-Bahlburg, A. Evan Eyler, Dan H. Karasic; 	2018-12-18	VoR	10.1089/trgh.2017.0053						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2018	OA_Gold	Regular	Total_Item_Requests	3	3	0
Gender Dysphoria in Adults: An Overview and Primer for Psychiatrists	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Eli Coleman, Jeremy D. Kidd, William Byne, Jack Pula, Richard R. Pleak, Heino F.L. Meyer-Bahlburg, A. Evan Eyler, Dan H. Karasic; 	2018-12-18	VoR	10.1089/trgh.2017.0053						Transgender Health				Journal	10.1089/trgh	mal:trgh		2688-4887	2380-193X												Article	2018	OA_Gold	Regular	Total_Item_Investigations	3	3	0
Mapping Accessibility to Fertility Preservation for Trans Masculine Individuals in The Netherlands	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Maddalena Giacomozzi, Maria Teresa Brancaccio, Stéphane G. Aubin; 	2022-09-01	VoR	10.1089/lgbt.2021.0302						LGBT Health				Journal	10.1089/lgbt	mal:lgbt		2325-8292	2325-8306												Article	2022	Controlled	Regular	No_License	1	1	0
Mapping Accessibility to Fertility Preservation for Trans Masculine Individuals in The Netherlands	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Maddalena Giacomozzi, Maria Teresa Brancaccio, Stéphane G. Aubin; 	2022-09-01	VoR	10.1089/lgbt.2021.0302						LGBT Health				Journal	10.1089/lgbt	mal:lgbt		2325-8292	2325-8306												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mapping Accessibility to Fertility Preservation for Trans Masculine Individuals in The Netherlands	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Maddalena Giacomozzi, Maria Teresa Brancaccio, Stéphane G. Aubin; 	2022-09-01	VoR	10.1089/lgbt.2021.0302						LGBT Health				Journal	10.1089/lgbt	mal:lgbt		2325-8292	2325-8306												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Postpartum Treatment for Substance Use Disorder Among Mothers of Infants with Neonatal Abstinence Syndrome and Prenatal Substance Exposure	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Ashley M. Kranz, Laura J. Faherty, Bradley D. Stein, Sara Heins; 	2021-06-02	VoR	10.1089/whr.2020.0128						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2021	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Postpartum Treatment for Substance Use Disorder Among Mothers of Infants with Neonatal Abstinence Syndrome and Prenatal Substance Exposure	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Ashley M. Kranz, Laura J. Faherty, Bradley D. Stein, Sara Heins; 	2021-06-02	VoR	10.1089/whr.2020.0128						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2021	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Postpartum Treatment for Substance Use Disorder Among Mothers of Infants with Neonatal Abstinence Syndrome and Prenatal Substance Exposure	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Ashley M. Kranz, Laura J. Faherty, Bradley D. Stein, Sara Heins; 	2021-06-02	VoR	10.1089/whr.2020.0128						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2021	OA_Gold	Regular	Total_Item_Requests	1	1	0
Postpartum Treatment for Substance Use Disorder Among Mothers of Infants with Neonatal Abstinence Syndrome and Prenatal Substance Exposure	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	Ashley M. Kranz, Laura J. Faherty, Bradley D. Stein, Sara Heins; 	2021-06-02	VoR	10.1089/whr.2020.0128						Women's Health Reports				Journal	10.1089/whr	mal:whr			2688-4844												Article	2021	OA_Gold	Regular	Total_Item_Investigations	1	1	0
