Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	mal:8252134
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:50:37Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Metabolic Syndrome and Related Disorders	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/met.43	mal:met		1540-4196	1557-8518		Journal	Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
Microbial Drug Resistance	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/mdr.44	mal:mdr		1076-6294	1931-8448		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	1	1	0
Microbial Drug Resistance	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/mdr.44	mal:mdr		1076-6294	1931-8448		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	1	1	0
Pediatric Allergy, Immunology, and Pulmonology	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/ped	mal:ped		2151-321X	2151-3228		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Pediatric Allergy, Immunology, and Pulmonology	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/ped	mal:ped		2151-321X	2151-3228		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Soft Robotics	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/soro	mal:soro		2169-5172	2169-5180		Journal	Article	2017	Controlled	Regular	No_License	1	1	0
Soft Robotics	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/soro	mal:soro		2169-5172	2169-5180		Journal	Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Soft Robotics	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/soro	mal:soro		2169-5172	2169-5180		Journal	Article	2017	Controlled	Regular	Total_Item_Investigations	2	2	0
Stem Cells and Development	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/scd.54	mal:scd		1547-3287	1557-8534		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	2	2	0
Stem Cells and Development	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/scd.54	mal:scd		1547-3287	1557-8534		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	2	2	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2018	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2018	OA_Gold	Regular	Total_Item_Requests	3	3	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2018	OA_Gold	Regular	Total_Item_Investigations	3	3	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2018	OA_Gold	Regular	Unique_Item_Requests	2	2	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	3	3	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	3	3	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	9999	Controlled	Regular	Total_Item_Requests	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
Transgender Health	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/trgh	mal:trgh		2688-4887	2380-193X		Journal	Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2021	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2021	OA_Gold	Regular	Total_Item_Requests	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2021	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2021	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2023	OA_Gold	Regular	Total_Item_Requests	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Women's Health Reports	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/whr	mal:whr			2688-4844		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2012	OA_Gold	Regular	Unique_Item_Investigations	5	5	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2012	OA_Gold	Regular	Total_Item_Requests	6	6	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2012	OA_Gold	Regular	Total_Item_Investigations	6	6	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2012	OA_Gold	Regular	Unique_Item_Requests	5	5	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2014	Controlled	Regular	No_License	3	3	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2014	Controlled	Regular	Total_Item_Investigations	2	2	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Zebrafish	Mary Ann Liebert, Inc., publishers		Mary Ann Liebert, Inc. Online Customer Support	10.1089/zeb.64	mal:zeb		1545-8547	1557-8542		Journal	Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
