Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	Silverchair:35310
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True; Include_Component_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates ()
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T00:00:00Z
Created_By	Silverchair

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
"Blood-Borne Revitalization of the Aged Brain<alt-title alt-title-type=""headline"">Blood-Borne Revitalization of the Aged Brain</alt-title><alt-title alt-title-type=""running-head"">Blood-Borne Revitalization of the Aged Brain</alt-title>"	American Medical Association		American Medical Association	Joseph M. Castellano, PhD;  Elizabeth D. Kirby, PhD;  Tony Wyss-Coray, PhD; 	2015-10-01		10.1001/jamaneurol.2015.1616	Silverchair:2398915					JAMA Neurology				Journal		Silverchair:72		2168-6149	2168-6157												Article	2015	Controlled	Regular	Unique_Item_Investigations	1	1	0
"Cardiometabolic Effects of Omnivorous vs Vegan Diets in Identical Twins<subtitle>A Randomized Clinical Trial</subtitle><alt-title alt-title-type=""headline"">Cardiometabolic Effects of Omnivorous vs Vegan Diets</alt-title><alt-title alt-title-type=""running-head"">Cardiometabolic Effects of Omnivorous vs Vegan Diets</alt-title>"	American Medical Association		American Medical Association	Matthew J. Landry, PhD, RDN;  Catherine P. Ward, PhD, RD;  Kristen M. Cunanan, PhD;  Lindsay R. Durand, MPH, RD;  Dalia Perelman, MS, RDN;  Jennifer L. Robinson, PhD;  Tayler Hennings, MPH;  Linda Koh, PhD, MS, RN;  Christopher Dant, PhD;  Amanda Zeitlin, MPH;  Emily R. Ebel, PhD;  Erica D. Sonnenburg, PhD;  Justin L. Sonnenburg, PhD;  Christopher D. Gardner, PhD; 	2023-11-30		10.1001/jamanetworkopen.2023.44457	Silverchair:2812392					JAMA Network Open				Journal		Silverchair:187			2574-3805												Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
"Cardiometabolic Effects of Omnivorous vs Vegan Diets in Identical Twins<subtitle>A Randomized Clinical Trial</subtitle><alt-title alt-title-type=""headline"">Cardiometabolic Effects of Omnivorous vs Vegan Diets</alt-title><alt-title alt-title-type=""running-head"">Cardiometabolic Effects of Omnivorous vs Vegan Diets</alt-title>"	American Medical Association		American Medical Association	Matthew J. Landry, PhD, RDN;  Catherine P. Ward, PhD, RD;  Kristen M. Cunanan, PhD;  Lindsay R. Durand, MPH, RD;  Dalia Perelman, MS, RDN;  Jennifer L. Robinson, PhD;  Tayler Hennings, MPH;  Linda Koh, PhD, MS, RN;  Christopher Dant, PhD;  Amanda Zeitlin, MPH;  Emily R. Ebel, PhD;  Erica D. Sonnenburg, PhD;  Justin L. Sonnenburg, PhD;  Christopher D. Gardner, PhD; 	2023-11-30		10.1001/jamanetworkopen.2023.44457	Silverchair:2812392					JAMA Network Open				Journal		Silverchair:187			2574-3805												Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
"Characteristics of Medical School Deans and University Hospital Directors in Japan<alt-title alt-title-type=""headline"">Characteristics of Medical School Deans and University Hospital Directors in Japan</alt-title><alt-title alt-title-type=""running-head"">Characteristics of Medical School Deans and University Hospital Directors in Japan</alt-title>"	American Medical Association		American Medical Association	Takashi Watari, MD, MHQS, PhD;  Ashwin Gupta, MD;  Maika Hayashi, BA;  Kotoko Mizuno, BA;  Yasuhisa Nakano, MD;  Yasuharu Tokuda, MD, MPH;  Kota Sakaguchi, MD, MBA; 	2024-01-11		10.1001/jamanetworkopen.2023.51526	Silverchair:2813844					JAMA Network Open				Journal		Silverchair:187			2574-3805												Article	2024	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
"Characteristics of Medical School Deans and University Hospital Directors in Japan<alt-title alt-title-type=""headline"">Characteristics of Medical School Deans and University Hospital Directors in Japan</alt-title><alt-title alt-title-type=""running-head"">Characteristics of Medical School Deans and University Hospital Directors in Japan</alt-title>"	American Medical Association		American Medical Association	Takashi Watari, MD, MHQS, PhD;  Ashwin Gupta, MD;  Maika Hayashi, BA;  Kotoko Mizuno, BA;  Yasuhisa Nakano, MD;  Yasuharu Tokuda, MD, MPH;  Kota Sakaguchi, MD, MBA; 	2024-01-11		10.1001/jamanetworkopen.2023.51526	Silverchair:2813844					JAMA Network Open				Journal		Silverchair:187			2574-3805												Article	2024	OA_Gold	Regular	Unique_Item_Requests	1	1	0
"Child Neurodevelopment After Multidomain Interventions From Preconception Through Early Childhood<subtitle>The WINGS Randomized Clinical Trial</subtitle><alt-title alt-title-type=""headline"">Impact of Integrated Interventions on Childhood Neurodevelopment</alt-title><alt-title alt-title-type=""running-head"">Impact of Integrated Interventions on Childhood Neurodevelopment</alt-title>"	American Medical Association		American Medical Association	Ravi Prakash Upadhyay, MD;  Sunita Taneja, PhD;  Ranadip Chowdhury, PhD;  Neeta Dhabhai, MD;  Savita Sapra, PhD;  Sarmila Mazumder, PhD;  Sitanshi Sharma, MD;  Mark Tomlinson, PhD;  Tarun Dua, PhD;  Harish Chellani, MD;  Rupali Dewan, MD;  Pratima Mittal, MD;  M. K. Bhan, MD;  Nita Bhandari, PhD;  Women and Infants Integrated Interventions for Growth Study (WINGS) Group;  Ratan Shekhawat;  Sabreen Siraj;  Sugandhi Nagpal;  Farah Abbasi;  Heena Chaudhary;  Karishma Sharma ;  Farhana Rafiqui;  Kiran Bhatia;  Jasmine Kaur;  Medha Shekhar;  Anita Kate;  Gunjan Aggarwal;  Runa Ghosh;  Kunal Kishore;  Navneet Mehra;  Nikita Arya;  Ritu Chaudhary;  Anuradha Tamaria;  Tivendra Kumar;  Sowmya Karantha C;  Purnima Modi;  Neelam Kaur;  Neha Tyagi;  Geeta Mehto;  Afifa Khatun;  Sayeed Ahmed;  Aparna Singh;  Gulafshan Ansari;  Ramanjeet Kaur;  Manisha Gupta;  Girish Chand Pant;  Ankita Dutta;  Deepak More;  Mukesh Kumar;  Sonia Kuruvilla ;  Anjali Chandra;  Pradeep Debata;  Anita Yadav;  Abhinav Jain;  Rahul Sachdev;  Omprakash Bansal;  Raghav Agarwal; 	2024-01-02		10.1001/jama.2023.23727	Silverchair:2813555					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
"Child Neurodevelopment After Multidomain Interventions From Preconception Through Early Childhood<subtitle>The WINGS Randomized Clinical Trial</subtitle><alt-title alt-title-type=""headline"">Impact of Integrated Interventions on Childhood Neurodevelopment</alt-title><alt-title alt-title-type=""running-head"">Impact of Integrated Interventions on Childhood Neurodevelopment</alt-title>"	American Medical Association		American Medical Association	Ravi Prakash Upadhyay, MD;  Sunita Taneja, PhD;  Ranadip Chowdhury, PhD;  Neeta Dhabhai, MD;  Savita Sapra, PhD;  Sarmila Mazumder, PhD;  Sitanshi Sharma, MD;  Mark Tomlinson, PhD;  Tarun Dua, PhD;  Harish Chellani, MD;  Rupali Dewan, MD;  Pratima Mittal, MD;  M. K. Bhan, MD;  Nita Bhandari, PhD;  Women and Infants Integrated Interventions for Growth Study (WINGS) Group;  Ratan Shekhawat;  Sabreen Siraj;  Sugandhi Nagpal;  Farah Abbasi;  Heena Chaudhary;  Karishma Sharma ;  Farhana Rafiqui;  Kiran Bhatia;  Jasmine Kaur;  Medha Shekhar;  Anita Kate;  Gunjan Aggarwal;  Runa Ghosh;  Kunal Kishore;  Navneet Mehra;  Nikita Arya;  Ritu Chaudhary;  Anuradha Tamaria;  Tivendra Kumar;  Sowmya Karantha C;  Purnima Modi;  Neelam Kaur;  Neha Tyagi;  Geeta Mehto;  Afifa Khatun;  Sayeed Ahmed;  Aparna Singh;  Gulafshan Ansari;  Ramanjeet Kaur;  Manisha Gupta;  Girish Chand Pant;  Ankita Dutta;  Deepak More;  Mukesh Kumar;  Sonia Kuruvilla ;  Anjali Chandra;  Pradeep Debata;  Anita Yadav;  Abhinav Jain;  Rahul Sachdev;  Omprakash Bansal;  Raghav Agarwal; 	2024-01-02		10.1001/jama.2023.23727	Silverchair:2813555					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Childhood Atopic Dermatitis Impact Scale<subtitle>Reliability, Discriminative and Concurrent Validity, and Responsiveness</subtitle>	American Medical Association		American Medical Association	Sarah L. Chamlin, MD;  Jin-Shei Lai, PhD;  David Cella, PhD;  Ilona J. Frieden, MD;  Mary L. Williams, MD;  Anthony J. Mancini, MD;  Mary-Margaret Chren, MD; 	2007-06-01		10.1001/archderm.143.6.768	Silverchair:412974					JAMA Dermatology				Journal		Silverchair:68		2168-6068	2168-6084												Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Childhood Atopic Dermatitis Impact Scale<subtitle>Reliability, Discriminative and Concurrent Validity, and Responsiveness</subtitle>	American Medical Association		American Medical Association	Sarah L. Chamlin, MD;  Jin-Shei Lai, PhD;  David Cella, PhD;  Ilona J. Frieden, MD;  Mary L. Williams, MD;  Anthony J. Mancini, MD;  Mary-Margaret Chren, MD; 	2007-06-01		10.1001/archderm.143.6.768	Silverchair:412974					JAMA Dermatology				Journal		Silverchair:68		2168-6068	2168-6084												Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
Childhood Atopic Dermatitis Impact Scale<subtitle>Reliability, Discriminative and Concurrent Validity, and Responsiveness</subtitle>	American Medical Association		American Medical Association	Sarah L. Chamlin, MD;  Jin-Shei Lai, PhD;  David Cella, PhD;  Ilona J. Frieden, MD;  Mary L. Williams, MD;  Anthony J. Mancini, MD;  Mary-Margaret Chren, MD; 	2007-06-01		10.1001/archderm.143.6.768	Silverchair:412974					JAMA Dermatology				Journal		Silverchair:68		2168-6068	2168-6084												Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Climate-Informed Patient Care as a Social Determinant of Health	American Medical Association		American Medical Association	Anna Goldman, MD, MPH, MPA;  Benjamin D. Sommers, MD, PhD; 	2024-01-18		10.1001/jamahealthforum.2024.0095	Silverchair:2814253					JAMA Health Forum				Journal		Silverchair:185			2689-0186												Article	2024	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Climate-Informed Patient Care as a Social Determinant of Health	American Medical Association		American Medical Association	Anna Goldman, MD, MPH, MPA;  Benjamin D. Sommers, MD, PhD; 	2024-01-18		10.1001/jamahealthforum.2024.0095	Silverchair:2814253					JAMA Health Forum				Journal		Silverchair:185			2689-0186												Article	2024	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Coffee, CYP1A2 Genotype, and Risk of Myocardial Infarction	American Medical Association		American Medical Association	Marilyn C. Cornelis, BSc;  Ahmed El-Sohemy, PhD;  Edmond K. Kabagambe, PhD;  Hannia Campos, PhD; 	2006-03-08		10.1001/jama.295.10.1135	Silverchair:202502					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2006	Controlled	Regular	Unique_Item_Requests	1	1	0
Coffee, CYP1A2 Genotype, and Risk of Myocardial Infarction	American Medical Association		American Medical Association	Marilyn C. Cornelis, BSc;  Ahmed El-Sohemy, PhD;  Edmond K. Kabagambe, PhD;  Hannia Campos, PhD; 	2006-03-08		10.1001/jama.295.10.1135	Silverchair:202502					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2006	Controlled	Regular	Unique_Item_Investigations	1	1	0
Coffee, CYP1A2 Genotype, and Risk of Myocardial Infarction	American Medical Association		American Medical Association	Marilyn C. Cornelis, BSc;  Ahmed El-Sohemy, PhD;  Edmond K. Kabagambe, PhD;  Hannia Campos, PhD; 	2006-03-08		10.1001/jama.295.10.1135	Silverchair:202502					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2006	Controlled	Regular	Unique_Item_Requests	2	2	0
Coffee, CYP1A2 Genotype, and Risk of Myocardial Infarction	American Medical Association		American Medical Association	Marilyn C. Cornelis, BSc;  Ahmed El-Sohemy, PhD;  Edmond K. Kabagambe, PhD;  Hannia Campos, PhD; 	2006-03-08		10.1001/jama.295.10.1135	Silverchair:202502					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2006	Controlled	Regular	Unique_Item_Investigations	2	2	0
"Collider Bias<alt-title alt-title-type=""headline"">Collider Bias</alt-title><alt-title alt-title-type=""running-head"">Collider Bias</alt-title>"	American Medical Association		American Medical Association	Mathias J. Holmberg, MD, MPH, PhD;  Lars W. Andersen, MD, MPH, PhD, DMSc; 	2022-04-05		10.1001/jama.2022.1820	Silverchair:2790247					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
"Collider Bias<alt-title alt-title-type=""headline"">Collider Bias</alt-title><alt-title alt-title-type=""running-head"">Collider Bias</alt-title>"	American Medical Association		American Medical Association	Mathias J. Holmberg, MD, MPH, PhD;  Lars W. Andersen, MD, MPH, PhD, DMSc; 	2022-04-05		10.1001/jama.2022.1820	Silverchair:2790247					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
"Collider Bias<alt-title alt-title-type=""headline"">Collider Bias</alt-title><alt-title alt-title-type=""running-head"">Collider Bias</alt-title>"	American Medical Association		American Medical Association	Mathias J. Holmberg, MD, MPH, PhD;  Lars W. Andersen, MD, MPH, PhD, DMSc; 	2022-04-05		10.1001/jama.2022.1820	Silverchair:2790247					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
"Collider Bias<alt-title alt-title-type=""headline"">Collider Bias</alt-title><alt-title alt-title-type=""running-head"">Collider Bias</alt-title>"	American Medical Association		American Medical Association	Mathias J. Holmberg, MD, MPH, PhD;  Lars W. Andersen, MD, MPH, PhD, DMSc; 	2022-04-05		10.1001/jama.2022.1820	Silverchair:2790247					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
"Common Painful Foot and Ankle Conditions<subtitle>A Review</subtitle><alt-title alt-title-type=""headline"">A Review of Common Painful Foot and Ankle Conditions</alt-title><alt-title alt-title-type=""running-head"">A Review of Common Painful Foot and Ankle Conditions</alt-title>"	American Medical Association		American Medical Association	Minton Truitt Cooper, MD; 	2023-12-19		10.1001/jama.2023.23906	Silverchair:2812902					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2023	Controlled	Regular	Unique_Item_Requests	2	2	0
"Common Painful Foot and Ankle Conditions<subtitle>A Review</subtitle><alt-title alt-title-type=""headline"">A Review of Common Painful Foot and Ankle Conditions</alt-title><alt-title alt-title-type=""running-head"">A Review of Common Painful Foot and Ankle Conditions</alt-title>"	American Medical Association		American Medical Association	Minton Truitt Cooper, MD; 	2023-12-19		10.1001/jama.2023.23906	Silverchair:2812902					JAMA				Journal		Silverchair:67		0098-7484	1538-3598												Article	2023	Controlled	Regular	Unique_Item_Investigations	2	2	0
"Comparison of Particulate Air Pollution From Different Emission Sources and Incident Dementia in the US<alt-title alt-title-type=""headline"">Particulate Air Pollution and Incident Dementia in the US</alt-title><alt-title alt-title-type=""running-head"">Particulate Air Pollution and Incident Dementia in the US</alt-title>"	American Medical Association		American Medical Association	Boya Zhang, PhD;  Jennifer Weuve, ScD;  Kenneth M. Langa, MD, PhD;  Jennifer D’Souza, PhD;  Adam Szpiro, PhD;  Jessica Faul, PhD;  Carlos Mendes de Leon, PhD;  Jiaqi Gao, MPH;  Joel D. Kaufman, MD;  Lianne Sheppard, PhD;  Jinkook Lee, PhD;  Lindsay C. Kobayashi, PhD;  Richard Hirth, PhD;  Sara D. Adar, ScD; 	2023-10-01		10.1001/jamainternmed.2023.3300	Silverchair:2808088					JAMA Internal Medicine				Journal		Silverchair:71		2168-6106	2168-6114												Article	2023	Controlled	Regular	Unique_Item_Investigations	3	3	0
