Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	mag:279322
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T05:48:53Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Emergency management of gut stasis in rabbits	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2015.20.1.20						Unique_Item_Investigations	1	1	0
Emergency management of gut stasis in rabbits	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2015.20.1.20						Total_Item_Investigations	1	1	0
Ethylene glycol poisoning	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2016.21.2.95						No_License	1	1	0
Ethylene glycol poisoning	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2016.21.2.95						Unique_Item_Investigations	1	1	0
Ethylene glycol poisoning	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2016.21.2.95						Total_Item_Investigations	1	1	0
Factors influencing evidence-based practice for community nurses	Mark Allen Group		MA Healthcare Ltd	10.12968/bjcn.2015.20.5.233						No_License	1	1	0
Factors influencing evidence-based practice for community nurses	Mark Allen Group		MA Healthcare Ltd	10.12968/bjcn.2015.20.5.233						Unique_Item_Investigations	1	1	0
Factors influencing evidence-based practice for community nurses	Mark Allen Group		MA Healthcare Ltd	10.12968/bjcn.2015.20.5.233						Total_Item_Investigations	1	1	0
Factors influencing retention among hospital nurses: systematic review	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon.2021.30.5.302						No_License	2	2	0
Factors influencing retention among hospital nurses: systematic review	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon.2021.30.5.302						Unique_Item_Investigations	1	1	0
Factors influencing retention among hospital nurses: systematic review	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon.2021.30.5.302						Total_Item_Investigations	1	1	0
Healthwise, Part 4. Hypertension: how to treat it and how to reduce its risks	Mark Allen Group		MA Healthcare Ltd	10.12968/bjha.2021.15.10.484						No_License	1	1	0
Healthwise, Part 4. Hypertension: how to treat it and how to reduce its risks	Mark Allen Group		MA Healthcare Ltd	10.12968/bjha.2021.15.10.484						Unique_Item_Investigations	1	1	0
Healthwise, Part 4. Hypertension: how to treat it and how to reduce its risks	Mark Allen Group		MA Healthcare Ltd	10.12968/bjha.2021.15.10.484						Total_Item_Investigations	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar.2023.15.11.447						Unique_Item_Investigations	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar.2023.15.11.447						Total_Item_Requests	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar.2023.15.11.447						Total_Item_Investigations	1	1	0
Impact of paramedics carrying just-in-case end-of-life care medication	Mark Allen Group		MA Healthcare Ltd	10.12968/jpar.2023.15.11.447						Unique_Item_Requests	1	1	0
Lactation after loss: supporting women's decision-making following perinatal death	Mark Allen Group		MA Healthcare Ltd	10.12968/bjom.2020.28.7.442						No_License	1	1	0
Laparoscopic cholecystectomy in the dog	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2021.0053						No_License	3	3	0
Laparoscopic cholecystectomy in the dog	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2021.0053						Unique_Item_Investigations	1	1	0
Laparoscopic cholecystectomy in the dog	Mark Allen Group		MA Healthcare Ltd	10.12968/coan.2021.0053						Total_Item_Investigations	3	3	0
Managing infant and child skincare	Mark Allen Group		MA Healthcare Ltd	10.12968/jprp.2023.5.7.298						Unique_Item_Investigations	1	1	0
Managing infant and child skincare	Mark Allen Group		MA Healthcare Ltd	10.12968/jprp.2023.5.7.298						Total_Item_Investigations	1	1	0
Measuring and monitoring fluid balance	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon.2021.30.12.706						No_License	2	2	0
Measuring and monitoring fluid balance	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon.2021.30.12.706						Unique_Item_Investigations	1	1	0
Measuring and monitoring fluid balance	Mark Allen Group		MA Healthcare Ltd	10.12968/bjon.2021.30.12.706						Total_Item_Investigations	1	1	0
Prevalence of pressure ulcers in long-term care: a global review	Mark Allen Group		MA Healthcare Ltd	10.12968/jowc.2019.28.11.702						Unique_Item_Investigations	1	1	0
Prevalence of pressure ulcers in long-term care: a global review	Mark Allen Group		MA Healthcare Ltd	10.12968/jowc.2019.28.11.702						Total_Item_Investigations	1	1	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn.2023.14.1.6						Unique_Item_Investigations	1	1	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn.2023.14.1.6						Total_Item_Requests	3	3	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn.2023.14.1.6						Total_Item_Investigations	3	3	0
Teaching students how to interpret animal emotions part 1: in the classroom and on placement	Mark Allen Group		MA Healthcare Ltd	10.12968/vetn.2023.14.1.6						Unique_Item_Requests	1	1	0
Urinary catheters: selection, management and prevention of infection	Mark Allen Group		MA Healthcare Ltd	10.12968/bjcn.2000.5.1.7428						No_License	1	1	0
Urinary catheters: selection, management and prevention of infection	Mark Allen Group		MA Healthcare Ltd	10.12968/bjcn.2000.5.1.7428						Unique_Item_Investigations	1	1	0
Urinary catheters: selection, management and prevention of infection	Mark Allen Group		MA Healthcare Ltd	10.12968/bjcn.2000.5.1.7428						Total_Item_Investigations	1	1	0
