Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	nrc:51861-2359-csp
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:40:14Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Alkoxide-functionalized cyclopentadienyl complexes of yttrium containing a two-carbon tether	NRC Research Press		Canadian Science Publishing	10.1139/v02-174						Total_Item_Investigations	1	1	0
American lobster: persistence in the face of high, size-selective, fishing mortality — a perspective from the southern Gulf of St. Lawrence	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0374						Unique_Item_Investigations	1	1	0
American lobster: persistence in the face of high, size-selective, fishing mortality — a perspective from the southern Gulf of St. Lawrence	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0374						Unique_Item_Requests	1	1	0
American lobster: persistence in the face of high, size-selective, fishing mortality — a perspective from the southern Gulf of St. Lawrence	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0374						Total_Item_Investigations	1	1	0
American lobster: persistence in the face of high, size-selective, fishing mortality — a perspective from the southern Gulf of St. Lawrence	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0374						Total_Item_Requests	1	1	0
An updated assessment of human activities, the environment, and freshwater fish biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2013-0609						Unique_Item_Investigations	1	1	0
An updated assessment of human activities, the environment, and freshwater fish biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2013-0609						Unique_Item_Requests	1	1	0
An updated assessment of human activities, the environment, and freshwater fish biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2013-0609						Total_Item_Investigations	2	2	0
An updated assessment of human activities, the environment, and freshwater fish biodiversity in Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2013-0609						Total_Item_Requests	2	2	0
Analysis of financial challenges faced by graduate students in Canada	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2023-0021						Unique_Item_Investigations	1	1	0
Analysis of financial challenges faced by graduate students in Canada	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2023-0021						Unique_Item_Requests	1	1	0
Analysis of financial challenges faced by graduate students in Canada	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2023-0021						Total_Item_Investigations	2	2	0
Analysis of financial challenges faced by graduate students in Canada	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2023-0021						Total_Item_Requests	2	2	0
Angiostrongylus vasorum and Crenosoma vulpis in red foxes (Vulpes vulpes) in Newfoundland, Canada	NRC Research Press		Canadian Science Publishing	10.1139/z03-211						Unique_Item_Investigations	1	1	0
Angiostrongylus vasorum and Crenosoma vulpis in red foxes (Vulpes vulpes) in Newfoundland, Canada	NRC Research Press		Canadian Science Publishing	10.1139/z03-211						Unique_Item_Requests	1	1	0
Angiostrongylus vasorum and Crenosoma vulpis in red foxes (Vulpes vulpes) in Newfoundland, Canada	NRC Research Press		Canadian Science Publishing	10.1139/z03-211						Total_Item_Investigations	1	1	0
Angiostrongylus vasorum and Crenosoma vulpis in red foxes (Vulpes vulpes) in Newfoundland, Canada	NRC Research Press		Canadian Science Publishing	10.1139/z03-211						Total_Item_Requests	1	1	0
Artificial turf: The contributions and limits of toxicology in decision-making	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2019-026						Unique_Item_Investigations	1	1	0
Artificial turf: The contributions and limits of toxicology in decision-making	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2019-026						Unique_Item_Requests	1	1	0
Artificial turf: The contributions and limits of toxicology in decision-making	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2019-026						Total_Item_Investigations	1	1	0
Artificial turf: The contributions and limits of toxicology in decision-making	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/d2019-026						Total_Item_Requests	1	1	0
Assessment of the genetic composition of triploid hybrid Populus using SSR markers with low recombination frequencies	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2013-0360						Unique_Item_Investigations	1	1	0
Assessment of the genetic composition of triploid hybrid Populus using SSR markers with low recombination frequencies	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2013-0360						Total_Item_Investigations	1	1	0
Assessment of the genetic composition of triploid hybrid Populus using SSR markers with low recombination frequencies	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2013-0360						No_License	1	1	0
Atlantic salmon farms are a likely source of Tenacibaculum maritimum infection in migratory Fraser River sockeye salmon	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0164						Unique_Item_Investigations	1	1	0
Atlantic salmon farms are a likely source of Tenacibaculum maritimum infection in migratory Fraser River sockeye salmon	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0164						Unique_Item_Requests	1	1	0
Atlantic salmon farms are a likely source of Tenacibaculum maritimum infection in migratory Fraser River sockeye salmon	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0164						Total_Item_Investigations	1	1	0
Atlantic salmon farms are a likely source of Tenacibaculum maritimum infection in migratory Fraser River sockeye salmon	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2021-0164						Total_Item_Requests	1	1	0
Automated prediction of extreme fire weather from synoptic patterns in northern Alberta, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2017-0063						Unique_Item_Investigations	6	6	0
Automated prediction of extreme fire weather from synoptic patterns in northern Alberta, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2017-0063						Unique_Item_Requests	6	6	0
Automated prediction of extreme fire weather from synoptic patterns in northern Alberta, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2017-0063						Total_Item_Investigations	6	6	0
Automated prediction of extreme fire weather from synoptic patterns in northern Alberta, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2017-0063						Total_Item_Requests	6	6	0
Bacteriophages: the possible solution to treat infections caused by pathogenic bacteria	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2017-0030						Unique_Item_Investigations	1	1	0
Bacteriophages: the possible solution to treat infections caused by pathogenic bacteria	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2017-0030						Unique_Item_Requests	1	1	0
Bacteriophages: the possible solution to treat infections caused by pathogenic bacteria	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2017-0030						Total_Item_Investigations	1	1	0
Bacteriophages: the possible solution to treat infections caused by pathogenic bacteria	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2017-0030						Total_Item_Requests	1	1	0
Bat bites and rabies: the Canadian scene	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0066						Unique_Item_Investigations	1	1	0
Bat bites and rabies: the Canadian scene	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0066						Unique_Item_Requests	1	1	0
Bat bites and rabies: the Canadian scene	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0066						Total_Item_Investigations	2	2	0
Bat bites and rabies: the Canadian scene	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0066						Total_Item_Requests	2	2	0
Behaviour of flexible piles in layered sands under eccentric and inclined loads	NRC Research Press		Canadian Science Publishing	10.1139/t94-060						Unique_Item_Investigations	1	1	0
Behaviour of flexible piles in layered sands under eccentric and inclined loads	NRC Research Press		Canadian Science Publishing	10.1139/t94-060						Unique_Item_Requests	1	1	0
Behaviour of flexible piles in layered sands under eccentric and inclined loads	NRC Research Press		Canadian Science Publishing	10.1139/t94-060						Total_Item_Investigations	2	2	0
Behaviour of flexible piles in layered sands under eccentric and inclined loads	NRC Research Press		Canadian Science Publishing	10.1139/t94-060						Total_Item_Requests	1	1	0
Biochar affects aspen seedling growth and reclaimed soil properties in the Athabasca oil sands region	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2017-0113						Unique_Item_Investigations	1	1	0
Biochar affects aspen seedling growth and reclaimed soil properties in the Athabasca oil sands region	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2017-0113						Unique_Item_Requests	1	1	0
Biochar affects aspen seedling growth and reclaimed soil properties in the Athabasca oil sands region	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2017-0113						Total_Item_Investigations	1	1	0
Biochar affects aspen seedling growth and reclaimed soil properties in the Athabasca oil sands region	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2017-0113						Total_Item_Requests	1	1	0
Biochar and high-carbon wood ash effects on soil and vegetation in a boreal clearcut	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2019-0039						Unique_Item_Investigations	1	1	0
Biochar and high-carbon wood ash effects on soil and vegetation in a boreal clearcut	NRC Research Press		Canadian Science Publishing	10.1139/cjfr-2019-0039						Total_Item_Investigations	1	1	0
Biochar as soil amendment: Impact on chemical properties and corn nutrient uptake in a Podzol	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2015-0044						Unique_Item_Investigations	1	1	0
Biochar as soil amendment: Impact on chemical properties and corn nutrient uptake in a Podzol	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2015-0044						Unique_Item_Requests	1	1	0
Biochar as soil amendment: Impact on chemical properties and corn nutrient uptake in a Podzol	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2015-0044						Total_Item_Investigations	1	1	0
Biochar as soil amendment: Impact on chemical properties and corn nutrient uptake in a Podzol	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2015-0044						Total_Item_Requests	1	1	0
Biochar in temperate soils: opportunities and challenges1	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2021-0047						Unique_Item_Investigations	3	3	0
Biochar in temperate soils: opportunities and challenges1	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2021-0047						Unique_Item_Requests	3	3	0
Biochar in temperate soils: opportunities and challenges1	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2021-0047						Total_Item_Investigations	3	3	0
Biochar in temperate soils: opportunities and challenges1	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2021-0047						Total_Item_Requests	3	3	0
Blasisaurus canudoi gen. et sp. nov., a new lambeosaurine dinosaur (Hadrosauridae) from the Latest Cretaceous of Arén (Huesca, Spain)	NRC Research Press		Canadian Science Publishing	10.1139/E10-081						Unique_Item_Investigations	1	1	0
Blasisaurus canudoi gen. et sp. nov., a new lambeosaurine dinosaur (Hadrosauridae) from the Latest Cretaceous of Arén (Huesca, Spain)	NRC Research Press		Canadian Science Publishing	10.1139/E10-081						Unique_Item_Requests	1	1	0
Blasisaurus canudoi gen. et sp. nov., a new lambeosaurine dinosaur (Hadrosauridae) from the Latest Cretaceous of Arén (Huesca, Spain)	NRC Research Press		Canadian Science Publishing	10.1139/E10-081						Total_Item_Investigations	1	1	0
Blasisaurus canudoi gen. et sp. nov., a new lambeosaurine dinosaur (Hadrosauridae) from the Latest Cretaceous of Arén (Huesca, Spain)	NRC Research Press		Canadian Science Publishing	10.1139/E10-081						Total_Item_Requests	1	1	0
Canada’s human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0063						Unique_Item_Investigations	1	1	0
Canada’s human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0063						Unique_Item_Requests	1	1	0
Canada’s human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0063						Total_Item_Investigations	1	1	0
Canada’s human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2021-0063						Total_Item_Requests	1	1	0
Climate and competition influence sockeye salmon population dynamics across the Northeast Pacific Ocean	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2019-0422						Unique_Item_Investigations	1	1	0
Climate and competition influence sockeye salmon population dynamics across the Northeast Pacific Ocean	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2019-0422						Unique_Item_Requests	1	1	0
Climate and competition influence sockeye salmon population dynamics across the Northeast Pacific Ocean	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2019-0422						Total_Item_Investigations	1	1	0
Climate and competition influence sockeye salmon population dynamics across the Northeast Pacific Ocean	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2019-0422						Total_Item_Requests	1	1	0
Climate change, agricultural inputs, cropping diversity, and environmental covariates in multivariate analysis of future wheat, barley, and canola yields in Canadian Prairies: a case study	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2016-0075						Unique_Item_Investigations	1	1	0
Climate change, agricultural inputs, cropping diversity, and environmental covariates in multivariate analysis of future wheat, barley, and canola yields in Canadian Prairies: a case study	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2016-0075						Unique_Item_Requests	1	1	0
Climate change, agricultural inputs, cropping diversity, and environmental covariates in multivariate analysis of future wheat, barley, and canola yields in Canadian Prairies: a case study	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2016-0075						Total_Item_Investigations	1	1	0
Climate change, agricultural inputs, cropping diversity, and environmental covariates in multivariate analysis of future wheat, barley, and canola yields in Canadian Prairies: a case study	NRC Research Press		Canadian Science Publishing	10.1139/cjss-2016-0075						Total_Item_Requests	1	1	0
Coherent population dynamics associated with sockeye salmon juvenile life history strategies	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0251						Unique_Item_Investigations	1	1	0
Coherent population dynamics associated with sockeye salmon juvenile life history strategies	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0251						Unique_Item_Requests	1	1	0
Coherent population dynamics associated with sockeye salmon juvenile life history strategies	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0251						Total_Item_Investigations	1	1	0
Coherent population dynamics associated with sockeye salmon juvenile life history strategies	NRC Research Press		Canadian Science Publishing	10.1139/cjfas-2017-0251						Total_Item_Requests	1	1	0
Comparison of on-ice and off-ice graded exercise testing in collegiate hockey players	NRC Research Press		Canadian Science Publishing	10.1139/H09-129						Unique_Item_Investigations	1	1	0
Comparison of on-ice and off-ice graded exercise testing in collegiate hockey players	NRC Research Press		Canadian Science Publishing	10.1139/H09-129						Unique_Item_Requests	1	1	0
Comparison of on-ice and off-ice graded exercise testing in collegiate hockey players	NRC Research Press		Canadian Science Publishing	10.1139/H09-129						Total_Item_Investigations	2	2	0
Comparison of on-ice and off-ice graded exercise testing in collegiate hockey players	NRC Research Press		Canadian Science Publishing	10.1139/H09-129						Total_Item_Requests	2	2	0
Confronting Colonialism in Canadian Dietetics Curricula	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-017						Unique_Item_Investigations	1	1	0
Confronting Colonialism in Canadian Dietetics Curricula	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-017						Unique_Item_Requests	1	1	0
Confronting Colonialism in Canadian Dietetics Curricula	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-017						Total_Item_Investigations	2	2	0
Confronting Colonialism in Canadian Dietetics Curricula	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-017						Total_Item_Requests	2	2	0
Conserving plant species at risk in Canada: land tenure, threats, and representation in federal programs	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0014						Unique_Item_Investigations	1	1	0
Conserving plant species at risk in Canada: land tenure, threats, and representation in federal programs	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0014						Unique_Item_Requests	1	1	0
Conserving plant species at risk in Canada: land tenure, threats, and representation in federal programs	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0014						Total_Item_Investigations	1	1	0
Conserving plant species at risk in Canada: land tenure, threats, and representation in federal programs	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets-2019-0014						Total_Item_Requests	1	1	0
Consistency of COSEWIC species at risk designations: freshwater fishes as a case study	NRC Research Press		Canadian Science Publishing	10.1139/F09-054						Unique_Item_Investigations	1	1	0
Consistency of COSEWIC species at risk designations: freshwater fishes as a case study	NRC Research Press		Canadian Science Publishing	10.1139/F09-054						Unique_Item_Requests	1	1	0
Consistency of COSEWIC species at risk designations: freshwater fishes as a case study	NRC Research Press		Canadian Science Publishing	10.1139/F09-054						Total_Item_Investigations	1	1	0
Consistency of COSEWIC species at risk designations: freshwater fishes as a case study	NRC Research Press		Canadian Science Publishing	10.1139/F09-054						Total_Item_Requests	1	1	0
Cytoskeletal control of nuclear morphology and stiffness are required for OPN-induced bone-marrow-derived mesenchymal stem cell migration	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2018-0263						Unique_Item_Investigations	1	1	0
Cytoskeletal control of nuclear morphology and stiffness are required for OPN-induced bone-marrow-derived mesenchymal stem cell migration	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2018-0263						Unique_Item_Requests	1	1	0
Cytoskeletal control of nuclear morphology and stiffness are required for OPN-induced bone-marrow-derived mesenchymal stem cell migration	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2018-0263						Total_Item_Investigations	1	1	0
Cytoskeletal control of nuclear morphology and stiffness are required for OPN-induced bone-marrow-derived mesenchymal stem cell migration	NRC Research Press		Canadian Science Publishing	10.1139/bcb-2018-0263						Total_Item_Requests	1	1	0
Designing Dietetics Education Programs to Enhance Graduates’ Preparedness for Practice	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-032						Unique_Item_Investigations	1	1	0
Designing Dietetics Education Programs to Enhance Graduates’ Preparedness for Practice	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-032						Unique_Item_Requests	1	1	0
Designing Dietetics Education Programs to Enhance Graduates’ Preparedness for Practice	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-032						Total_Item_Investigations	1	1	0
Designing Dietetics Education Programs to Enhance Graduates’ Preparedness for Practice	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2023-032						Total_Item_Requests	1	1	0
Determination of antimicrobial resistance to extended-spectrum cephalosporin, quinolones, and vancomycin in selected human enteric pathogens from Prince Edward Island, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2018-0014						Unique_Item_Investigations	1	1	0
Determination of antimicrobial resistance to extended-spectrum cephalosporin, quinolones, and vancomycin in selected human enteric pathogens from Prince Edward Island, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2018-0014						Unique_Item_Requests	1	1	0
Determination of antimicrobial resistance to extended-spectrum cephalosporin, quinolones, and vancomycin in selected human enteric pathogens from Prince Edward Island, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2018-0014						Total_Item_Investigations	1	1	0
Determination of antimicrobial resistance to extended-spectrum cephalosporin, quinolones, and vancomycin in selected human enteric pathogens from Prince Edward Island, Canada	NRC Research Press		Canadian Science Publishing	10.1139/cjm-2018-0014						Total_Item_Requests	1	1	0
Disease ecology of bats—the Canadian scene	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2022-0175						Unique_Item_Investigations	1	1	0
Disease ecology of bats—the Canadian scene	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2022-0175						Unique_Item_Requests	1	1	0
Disease ecology of bats—the Canadian scene	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2022-0175						Total_Item_Investigations	2	2	0
Disease ecology of bats—the Canadian scene	NRC Research Press		Canadian Science Publishing	10.1139/cjz-2022-0175						Total_Item_Requests	2	2	0
Diseases and parasites in wild Atlantic salmon (Salmo salar) populations	NRC Research Press		Canadian Science Publishing	10.1139/d98-021						Unique_Item_Investigations	2	2	0
Diseases and parasites in wild Atlantic salmon (Salmo salar) populations	NRC Research Press		Canadian Science Publishing	10.1139/d98-021						Unique_Item_Requests	2	2	0
Diseases and parasites in wild Atlantic salmon (Salmo salar) populations	NRC Research Press		Canadian Science Publishing	10.1139/d98-021						Total_Item_Investigations	5	5	0
Diseases and parasites in wild Atlantic salmon (Salmo salar) populations	NRC Research Press		Canadian Science Publishing	10.1139/d98-021						Total_Item_Requests	2	2	0
Diversity and Equity in Dietetics and Undergraduate Nutrition Education in Manitoba	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-034						Unique_Item_Investigations	4	4	0
Diversity and Equity in Dietetics and Undergraduate Nutrition Education in Manitoba	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-034						Unique_Item_Requests	4	4	0
Diversity and Equity in Dietetics and Undergraduate Nutrition Education in Manitoba	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-034						Total_Item_Investigations	4	4	0
Diversity and Equity in Dietetics and Undergraduate Nutrition Education in Manitoba	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr-2018-034						Total_Item_Requests	4	4	0
Dualistic spawning behaviour of the cunner, Tautogolabrus adspersus (Pisces: Labridae), in Bonne Bay, Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z81-216						Unique_Item_Investigations	1	1	0
Dualistic spawning behaviour of the cunner, Tautogolabrus adspersus (Pisces: Labridae), in Bonne Bay, Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z81-216						Unique_Item_Requests	1	1	0
Dualistic spawning behaviour of the cunner, Tautogolabrus adspersus (Pisces: Labridae), in Bonne Bay, Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z81-216						Total_Item_Investigations	1	1	0
Dualistic spawning behaviour of the cunner, Tautogolabrus adspersus (Pisces: Labridae), in Bonne Bay, Newfoundland	NRC Research Press		Canadian Science Publishing	10.1139/z81-216						Total_Item_Requests	1	1	0
Effect of biochar on permeability of compacted soil and its microscopic mechanism	NRC Research Press		Canadian Science Publishing	10.1139/cgj-2021-0586						Unique_Item_Investigations	1	1	0
Effect of biochar on permeability of compacted soil and its microscopic mechanism	NRC Research Press		Canadian Science Publishing	10.1139/cgj-2021-0586						Unique_Item_Requests	1	1	0
